date,dam,storage_bcm,hei,forced_release_bcm,peak_release_cusecs,release_day1_cusecs,inflow_day1_cusecs,rain_day1_mm,day_of_exhaustion,storage_basis,reanchor_gap_bcm
2020-09-08,Bhakra,4.82161,-0.17491589903309457,0.0,0.0,0.0,36508.510863729316,0.0213607173194154,,cwc,-0.015699384244216574
2020-09-09,Bhakra,4.83,-0.1738007488671778,0.0,0.0,0.0,36154.73273617924,0.0266311502968528,,cwc,-0.004689422419757783
2020-09-10,Bhakra,4.832835032664829,-0.17345629322376238,0.0,0.0,0.0,35962.52689834561,0.3317395144430793,,model,
2020-09-11,Bhakra,4.83017,-0.17338275648915843,0.0,0.0,0.0,35737.1840913048,0.0,,cwc,0.00502981922710255
2020-09-12,Bhakra,4.82827,-0.17304193045782992,0.0,0.0,0.0,35623.865467535674,0.0,,cwc,0.0037134683612016772
2020-09-13,Bhakra,4.82113,-0.17392953697376443,0.0,0.0,0.0,35744.834163673,0.1314251070232831,,cwc,0.008676225787432656
2020-09-14,Bhakra,4.82296218484118,-0.17324604030344445,0.0,0.0,0.0,35819.328633005105,0.2005743993565842,,model,
2020-09-15,Bhakra,4.824976626029306,-0.17279478011883365,0.0,0.0,0.0,37227.59687853163,1.5858443049367423,,model,
2020-09-16,Bhakra,4.764,-0.18386032618357384,0.0,0.0,0.0,37328.47545493072,0.9294592302125532,,cwc,0.0664365018685098
2020-09-17,Bhakra,4.764,-0.1839994496909416,0.0,0.0,0.0,36420.53437569138,0.0669348647452065,,cwc,0.005706682897292481
2020-09-18,Bhakra,4.74168,-0.18755526730827296,0.0,0.0,0.0,36629.75751967393,0.5798766911273929,,cwc,0.025805336456026673
2020-09-19,Bhakra,4.72122,-0.19089322901588168,0.0,0.0,0.0,36074.62955101644,0.0419305477576755,,cwc,0.024457216683656746
2020-09-20,Bhakra,4.70457,-0.19258172565613726,0.0,0.0,0.0,35700.25301458249,0.0,,cwc,0.019289054170887887
2020-09-21,Bhakra,4.68613,-0.19512158502937452,0.0,0.0,0.0,36995.920689465,1.3423089654280205,,cwc,0.020163113692022172
2020-09-22,Bhakra,4.66868,-0.19844475779608528,0.0,0.0,0.0,37043.818566043745,0.814193892888887,,cwc,0.022343062540548075
2020-09-23,Bhakra,4.64775,-0.20245608557311998,0.0,0.0,0.0,37013.548679441075,0.7950944858784669,,cwc,0.02594024831406916
2020-09-24,Bhakra,4.629,-0.20626891620945723,0.0,0.0,0.0,38843.951375961304,2.4756669600201224,,cwc,0.023686190749740987
