year,window,district,pred,lo80,hi80,lo95,hi95
2015,2015-07-25,Amritsar,0.00054,0.0,0.002568,0.0,0.009737
2015,2015-07-25,Barnala,0.000156,0.0,0.002184,0.0,0.009353
2015,2015-07-25,Bathinda,-3.4e-05,0.0,0.001994,0.0,0.009163
2015,2015-07-25,Faridkot,-3.6e-05,0.0,0.001993,0.0,0.009162
2015,2015-07-25,Fatehgarh Sahib,2e-06,0.0,0.00203,0.0,0.009199
2015,2015-07-25,Firozpur,0.000533,0.0,0.002561,0.0,0.00973
2015,2015-07-25,Gurdaspur,0.000348,0.0,0.002376,0.0,0.009545
2015,2015-07-25,Hoshiarpur,-2.2e-05,0.0,0.002007,0.0,0.009175
2015,2015-07-25,Jalandhar,0.000394,0.0,0.002422,0.0,0.009591
2015,2015-07-25,Kapurthala,0.00139,0.0,0.003418,0.0,0.010587
2015,2015-07-25,Ludhiana,3.6e-05,0.0,0.002064,0.0,0.009233
2015,2015-07-25,Mansa,-2.4e-05,0.0,0.002004,0.0,0.009173
2015,2015-07-25,Moga,4.7e-05,0.0,0.002075,0.0,0.009244
2015,2015-07-25,Muktsar,-2.4e-05,0.0,0.002004,0.0,0.009173
2015,2015-07-25,Nawanshahr,9.4e-05,0.0,0.002123,0.0,0.009291
2015,2015-07-25,Patiala,2.7e-05,0.0,0.002056,0.0,0.009225
2015,2015-07-25,Rupnagar,1e-06,0.0,0.002029,0.0,0.009198
2015,2015-07-25,Sahibzada Ajit Singh Nagar,-1e-05,0.0,0.002018,0.0,0.009187
2015,2015-07-25,Sangrur,0.001747,0.0,0.003775,0.0,0.010944
2015,2015-07-25,Tarn Taran,0.001876,0.0,0.003904,0.0,0.011073
2015,2015-08-04,Amritsar,3.6e-05,0.0,0.002065,0.0,0.009233
2015,2015-08-04,Barnala,-1.1e-05,0.0,0.002017,0.0,0.009186
2015,2015-08-04,Bathinda,-4e-06,0.0,0.002024,0.0,0.009193
2015,2015-08-04,Faridkot,-1.5e-05,0.0,0.002013,0.0,0.009182
2015,2015-08-04,Fatehgarh Sahib,-4e-06,0.0,0.002024,0.0,0.009193
2015,2015-08-04,Firozpur,-0.000228,0.0,0.0018,0.0,0.008969
2015,2015-08-04,Gurdaspur,0.000105,0.0,0.002134,0.0,0.009303
2015,2015-08-04,Hoshiarpur,8e-06,0.0,0.002036,0.0,0.009205
2015,2015-08-04,Jalandhar,3.6e-05,0.0,0.002065,0.0,0.009233
2015,2015-08-04,Kapurthala,0.00035,0.0,0.002379,0.0,0.009547
2015,2015-08-04,Ludhiana,4.2e-05,0.0,0.00207,0.0,0.009239
2015,2015-08-04,Mansa,8e-06,0.0,0.002036,0.0,0.009205
2015,2015-08-04,Moga,4.4e-05,0.0,0.002072,0.0,0.009241
2015,2015-08-04,Muktsar,8e-06,0.0,0.002036,0.0,0.009205
2015,2015-08-04,Nawanshahr,1.8e-05,0.0,0.002047,0.0,0.009216
2015,2015-08-04,Patiala,1.6e-05,0.0,0.002044,0.0,0.009213
2015,2015-08-04,Rupnagar,-4e-06,0.0,0.002024,0.0,0.009193
2015,2015-08-04,Sahibzada Ajit Singh Nagar,-1.5e-05,0.0,0.002013,0.0,0.009182
2015,2015-08-04,Sangrur,1.6e-05,0.0,0.002045,0.0,0.009214
2015,2015-08-04,Tarn Taran,0.00084,0.0,0.002868,0.0,0.010037
2015,2015-08-14,Amritsar,0.000654,0.0,0.002683,0.0,0.009852
2015,2015-08-14,Barnala,6.5e-05,0.0,0.002093,0.0,0.009262
2015,2015-08-14,Bathinda,0.000195,0.0,0.002224,0.0,0.009392
2015,2015-08-14,Faridkot,-5.6e-05,0.0,0.001973,0.0,0.009142
2015,2015-08-14,Fatehgarh Sahib,0.000195,0.0,0.002224,0.0,0.009392
2015,2015-08-14,Firozpur,0.000991,0.0,0.003019,0.0,0.010188
2015,2015-08-14,Gurdaspur,0.000361,0.0,0.002389,0.0,0.009558
2015,2015-08-14,Hoshiarpur,-0.000135,0.0,0.001893,0.0,0.009062
2015,2015-08-14,Jalandhar,0.000717,0.0,0.002745,0.0,0.009914
2015,2015-08-14,Kapurthala,0.002755,0.000727,0.004784,0.0,0.011953
2015,2015-08-14,Ludhiana,0.000303,0.0,0.002331,0.0,0.0095
2015,2015-08-14,Mansa,-8.3e-05,0.0,0.001945,0.0,0.009114
2015,2015-08-14,Moga,0.000344,0.0,0.002372,0.0,0.009541
2015,2015-08-14,Muktsar,0.000208,0.0,0.002236,0.0,0.009405
2015,2015-08-14,Nawanshahr,0.000408,0.0,0.002436,0.0,0.009605
2015,2015-08-14,Patiala,9.4e-05,0.0,0.002122,0.0,0.009291
2015,2015-08-14,Rupnagar,0.000195,0.0,0.002224,0.0,0.009392
2015,2015-08-14,Sahibzada Ajit Singh Nagar,-5.6e-05,0.0,0.001973,0.0,0.009142
2015,2015-08-14,Sangrur,0.000217,0.0,0.002245,0.0,0.009414
2015,2015-08-14,Tarn Taran,0.006036,0.004008,0.008064,0.0,0.015233
2015,2015-08-24,Amritsar,0.002075,4.7e-05,0.004104,0.0,0.011273
2015,2015-08-24,Barnala,0.000536,0.0,0.002564,0.0,0.009733
2015,2015-08-24,Bathinda,0.001176,0.0,0.003205,0.0,0.010374
2015,2015-08-24,Faridkot,0.000813,0.0,0.002841,0.0,0.01001
2015,2015-08-24,Fatehgarh Sahib,0.001928,0.0,0.003957,0.0,0.011126
2015,2015-08-24,Firozpur,0.008996,0.006967,0.011024,0.0,0.018193
2015,2015-08-24,Gurdaspur,0.003105,0.001076,0.005133,0.0,0.012302
2015,2015-08-24,Hoshiarpur,0.001324,0.0,0.003352,0.0,0.010521
2015,2015-08-24,Jalandhar,0.002317,0.000289,0.004345,0.0,0.011514
2015,2015-08-24,Kapurthala,0.014123,0.012095,0.016151,0.004926,0.02332
2015,2015-08-24,Ludhiana,0.001545,0.0,0.003573,0.0,0.010742
2015,2015-08-24,Mansa,0.001079,0.0,0.003107,0.0,0.010276
2015,2015-08-24,Moga,0.001465,0.0,0.003493,0.0,0.010662
2015,2015-08-24,Muktsar,0.001027,0.0,0.003055,0.0,0.010224
2015,2015-08-24,Nawanshahr,0.00191,0.0,0.003939,0.0,0.011107
2015,2015-08-24,Patiala,-0.000296,0.0,0.001732,0.0,0.008901
2015,2015-08-24,Rupnagar,0.001655,0.0,0.003683,0.0,0.010852
2015,2015-08-24,Sahibzada Ajit Singh Nagar,0.000743,0.0,0.002772,0.0,0.009941
2015,2015-08-24,Sangrur,0.000265,0.0,0.002294,0.0,0.009462
2015,2015-08-24,Tarn Taran,0.0114,0.009372,0.013428,0.002203,0.020597
2015,2015-09-03,Amritsar,0.001388,0.0,0.003416,0.0,0.010585
2015,2015-09-03,Barnala,-0.000242,0.0,0.001786,0.0,0.008955
2015,2015-09-03,Bathinda,8e-05,0.0,0.002108,0.0,0.009277
2015,2015-09-03,Faridkot,-0.000241,0.0,0.001787,0.0,0.008956
2015,2015-09-03,Fatehgarh Sahib,0.000223,0.0,0.002251,0.0,0.00942
2015,2015-09-03,Firozpur,0.003085,0.001057,0.005113,0.0,0.012282
2015,2015-09-03,Gurdaspur,0.001387,0.0,0.003415,0.0,0.010584
2015,2015-09-03,Hoshiarpur,-0.000452,0.0,0.001577,0.0,0.008745
2015,2015-09-03,Jalandhar,0.001473,0.0,0.003501,0.0,0.01067
2015,2015-09-03,Kapurthala,0.004066,0.002038,0.006095,0.0,0.013263
2015,2015-09-03,Ludhiana,0.000239,0.0,0.002267,0.0,0.009436
2015,2015-09-03,Mansa,-0.000612,0.0,0.001416,0.0,0.008585
2015,2015-09-03,Moga,7.2e-05,0.0,0.0021,0.0,0.009269
2015,2015-09-03,Muktsar,-7.2e-05,0.0,0.001957,0.0,0.009125
2015,2015-09-03,Nawanshahr,0.000482,0.0,0.00251,0.0,0.009679
2015,2015-09-03,Patiala,-0.000781,0.0,0.001247,0.0,0.008416
2015,2015-09-03,Rupnagar,0.000558,0.0,0.002586,0.0,0.009755
2015,2015-09-03,Sahibzada Ajit Singh Nagar,-3.4e-05,0.0,0.001994,0.0,0.009163
2015,2015-09-03,Sangrur,-0.00044,0.0,0.001589,0.0,0.008758
2015,2015-09-03,Tarn Taran,0.004201,0.002173,0.006229,0.0,0.013398
2015,2015-09-13,Amritsar,0.001881,0.0,0.003909,0.0,0.011078
2015,2015-09-13,Barnala,-0.000247,0.0,0.001782,0.0,0.008951
2015,2015-09-13,Bathinda,-4.2e-05,0.0,0.001986,0.0,0.009155
2015,2015-09-13,Faridkot,-0.000957,0.0,0.001071,0.0,0.00824
2015,2015-09-13,Fatehgarh Sahib,0.000225,0.0,0.002253,0.0,0.009422
2015,2015-09-13,Firozpur,-0.000753,0.0,0.001276,0.0,0.008444
2015,2015-09-13,Gurdaspur,0.000284,0.0,0.002313,0.0,0.009482
2015,2015-09-13,Hoshiarpur,-0.000985,0.0,0.001043,0.0,0.008212
2015,2015-09-13,Jalandhar,0.002397,0.000369,0.004425,0.0,0.011594
2015,2015-09-13,Kapurthala,0.003774,0.001745,0.005802,0.0,0.012971
2015,2015-09-13,Ludhiana,0.000123,0.0,0.002151,0.0,0.00932
2015,2015-09-13,Mansa,6.9e-05,0.0,0.002097,0.0,0.009266
2015,2015-09-13,Moga,1.1e-05,0.0,0.002039,0.0,0.009208
2015,2015-09-13,Muktsar,-0.000194,0.0,0.001834,0.0,0.009003
2015,2015-09-13,Nawanshahr,0.000921,0.0,0.002949,0.0,0.010118
2015,2015-09-13,Patiala,-0.000515,0.0,0.001514,0.0,0.008682
2015,2015-09-13,Rupnagar,0.00056,0.0,0.002589,0.0,0.009758
2015,2015-09-13,Sahibzada Ajit Singh Nagar,1.8e-05,0.0,0.002046,0.0,0.009215
2015,2015-09-13,Sangrur,-0.000555,0.0,0.001474,0.0,0.008643
2015,2015-09-13,Tarn Taran,0.001738,0.0,0.003766,0.0,0.010935
2015,2015-09-23,Amritsar,0.001054,0.0,0.003082,0.0,0.010251
2015,2015-09-23,Barnala,-0.000201,0.0,0.001828,0.0,0.008997
2015,2015-09-23,Bathinda,4e-06,0.0,0.002032,0.0,0.009201
2015,2015-09-23,Faridkot,-0.0002,0.0,0.001829,0.0,0.008998
2015,2015-09-23,Fatehgarh Sahib,0.000271,0.0,0.002299,0.0,0.009468
2015,2015-09-23,Firozpur,-0.000517,0.0,0.001511,0.0,0.00868
2015,2015-09-23,Gurdaspur,-0.000529,0.0,0.001499,0.0,0.008668
2015,2015-09-23,Hoshiarpur,1.3e-05,0.0,0.002042,0.0,0.00921
2015,2015-09-23,Jalandhar,0.00148,0.0,0.003508,0.0,0.010677
2015,2015-09-23,Kapurthala,0.002911,0.000883,0.004939,0.0,0.012108
2015,2015-09-23,Ludhiana,0.000169,0.0,0.002197,0.0,0.009366
2015,2015-09-23,Mansa,-9.6e-05,0.0,0.001932,0.0,0.009101
2015,2015-09-23,Moga,5.7e-05,0.0,0.002085,0.0,0.009254
2015,2015-09-23,Muktsar,-0.000148,0.0,0.00188,0.0,0.009049
2015,2015-09-23,Nawanshahr,0.001029,0.0,0.003057,0.0,0.010226
2015,2015-09-23,Patiala,-0.000568,0.0,0.00146,0.0,0.008629
2015,2015-09-23,Rupnagar,0.000606,0.0,0.002635,0.0,0.009803
2015,2015-09-23,Sahibzada Ajit Singh Nagar,6.4e-05,0.0,0.002092,0.0,0.009261
2015,2015-09-23,Sangrur,-0.000626,0.0,0.001403,0.0,0.008572
2015,2015-09-23,Tarn Taran,-0.000321,0.0,0.001707,0.0,0.008876
2016,2016-07-25,Amritsar,3.2e-05,0.0,0.002031,0.0,0.008926
2016,2016-07-25,Barnala,0.000162,0.0,0.002162,0.0,0.009057
2016,2016-07-25,Bathinda,-1.6e-05,0.0,0.001983,0.0,0.008878
2016,2016-07-25,Faridkot,-4e-06,0.0,0.001995,0.0,0.00889
2016,2016-07-25,Fatehgarh Sahib,7e-05,0.0,0.002069,0.0,0.008964
2016,2016-07-25,Firozpur,7.2e-05,0.0,0.002071,0.0,0.008966
2016,2016-07-25,Gurdaspur,0.000268,0.0,0.002268,0.0,0.009162
2016,2016-07-25,Hoshiarpur,3.8e-05,0.0,0.002037,0.0,0.008932
2016,2016-07-25,Jalandhar,0.000276,0.0,0.002275,0.0,0.00917
2016,2016-07-25,Kapurthala,0.004416,0.002416,0.006415,0.0,0.01331
2016,2016-07-25,Ludhiana,0.000233,0.0,0.002232,0.0,0.009127
2016,2016-07-25,Mansa,0.000411,0.0,0.002411,0.0,0.009305
2016,2016-07-25,Moga,1.2e-05,0.0,0.002012,0.0,0.008906
2016,2016-07-25,Muktsar,4.1e-05,0.0,0.00204,0.0,0.008935
2016,2016-07-25,Nawanshahr,8.3e-05,0.0,0.002082,0.0,0.008977
2016,2016-07-25,Patiala,0.000267,0.0,0.002266,0.0,0.009161
2016,2016-07-25,Rupnagar,1e-06,0.0,0.002,0.0,0.008895
2016,2016-07-25,Sahibzada Ajit Singh Nagar,-4e-06,0.0,0.001995,0.0,0.00889
2016,2016-07-25,Sangrur,0.000195,0.0,0.002195,0.0,0.009089
2016,2016-07-25,Tarn Taran,0.000872,0.0,0.002871,0.0,0.009766
2016,2016-08-04,Amritsar,0.008082,0.006082,0.010081,0.0,0.016976
2016,2016-08-04,Barnala,0.003865,0.001866,0.005865,0.0,0.012759
2016,2016-08-04,Bathinda,0.007657,0.005657,0.009656,0.0,0.016551
2016,2016-08-04,Faridkot,0.000862,0.0,0.002861,0.0,0.009756
2016,2016-08-04,Fatehgarh Sahib,0.007618,0.005618,0.009617,0.0,0.016512
2016,2016-08-04,Firozpur,0.005757,0.003758,0.007757,0.0,0.014651
2016,2016-08-04,Gurdaspur,0.009148,0.007148,0.011147,0.000254,0.018042
2016,2016-08-04,Hoshiarpur,0.013369,0.01137,0.015369,0.004475,0.022263
2016,2016-08-04,Jalandhar,0.007879,0.00588,0.009879,0.0,0.016773
2016,2016-08-04,Kapurthala,0.011126,0.009126,0.013125,0.002232,0.02002
2016,2016-08-04,Ludhiana,0.006199,0.004199,0.008198,0.0,0.015093
2016,2016-08-04,Mansa,0.008251,0.006251,0.01025,0.0,0.017145
2016,2016-08-04,Moga,0.006362,0.004362,0.008361,0.0,0.015256
2016,2016-08-04,Muktsar,0.004058,0.002058,0.006057,0.0,0.012952
2016,2016-08-04,Nawanshahr,0.015166,0.013167,0.017166,0.006272,0.02406
2016,2016-08-04,Patiala,0.005117,0.003117,0.007116,0.0,0.014011
2016,2016-08-04,Rupnagar,0.01113,0.00913,0.013129,0.002236,0.020024
2016,2016-08-04,Sahibzada Ajit Singh Nagar,0.000613,0.0,0.002612,0.0,0.009507
2016,2016-08-04,Sangrur,0.00495,0.00295,0.006949,0.0,0.013844
2016,2016-08-04,Tarn Taran,0.009501,0.007502,0.011501,0.000607,0.018395
2016,2016-08-14,Amritsar,-1e-06,0.0,0.001998,0.0,0.008893
2016,2016-08-14,Barnala,-4.9e-05,0.0,0.001951,0.0,0.008845
2016,2016-08-14,Bathinda,-3.8e-05,0.0,0.001961,0.0,0.008856
2016,2016-08-14,Faridkot,-4.9e-05,0.0,0.001951,0.0,0.008845
2016,2016-08-14,Fatehgarh Sahib,-4.7e-05,0.0,0.001952,0.0,0.008847
2016,2016-08-14,Firozpur,0.000338,0.0,0.002338,0.0,0.009232
2016,2016-08-14,Gurdaspur,-0.000103,0.0,0.001896,0.0,0.008791
2016,2016-08-14,Hoshiarpur,-3.8e-05,0.0,0.001961,0.0,0.008856
2016,2016-08-14,Jalandhar,2e-05,0.0,0.00202,0.0,0.008914
2016,2016-08-14,Kapurthala,0.001788,0.0,0.003787,0.0,0.010682
2016,2016-08-14,Ludhiana,-2.6e-05,0.0,0.001973,0.0,0.008868
2016,2016-08-14,Mansa,-3e-05,0.0,0.001969,0.0,0.008864
2016,2016-08-14,Moga,-2.6e-05,0.0,0.001973,0.0,0.008868
2016,2016-08-14,Muktsar,-3.8e-05,0.0,0.001961,0.0,0.008856
2016,2016-08-14,Nawanshahr,-2.4e-05,0.0,0.001975,0.0,0.00887
2016,2016-08-14,Patiala,-0.000102,0.0,0.001897,0.0,0.008792
2016,2016-08-14,Rupnagar,-4.4e-05,0.0,0.001955,0.0,0.00885
2016,2016-08-14,Sahibzada Ajit Singh Nagar,-4.6e-05,0.0,0.001953,0.0,0.008848
2016,2016-08-14,Sangrur,-9.8e-05,0.0,0.001902,0.0,0.008796
2016,2016-08-14,Tarn Taran,0.001155,0.0,0.003155,0.0,0.010049
2016,2016-08-24,Amritsar,0.000186,0.0,0.002185,0.0,0.00908
2016,2016-08-24,Barnala,-7.4e-05,0.0,0.001925,0.0,0.00882
2016,2016-08-24,Bathinda,0.000508,0.0,0.002508,0.0,0.009402
2016,2016-08-24,Faridkot,8.9e-05,0.0,0.002088,0.0,0.008983
2016,2016-08-24,Fatehgarh Sahib,0.000464,0.0,0.002463,0.0,0.009358
2016,2016-08-24,Firozpur,-0.000135,0.0,0.001865,0.0,0.008759
2016,2016-08-24,Gurdaspur,7.6e-05,0.0,0.002076,0.0,0.008971
2016,2016-08-24,Hoshiarpur,-0.000114,0.0,0.001885,0.0,0.00878
2016,2016-08-24,Jalandhar,-2.8e-05,0.0,0.001972,0.0,0.008866
2016,2016-08-24,Kapurthala,0.001052,0.0,0.003051,0.0,0.009946
2016,2016-08-24,Ludhiana,0.000142,0.0,0.002142,0.0,0.009036
2016,2016-08-24,Mansa,0.000142,0.0,0.002142,0.0,0.009036
2016,2016-08-24,Moga,0.000508,0.0,0.002507,0.0,0.009402
2016,2016-08-24,Muktsar,-0.000114,0.0,0.001885,0.0,0.00878
2016,2016-08-24,Nawanshahr,0.000546,0.0,0.002545,0.0,0.00944
2016,2016-08-24,Patiala,0.000429,0.0,0.002428,0.0,0.009323
2016,2016-08-24,Rupnagar,0.000508,0.0,0.002508,0.0,0.009402
2016,2016-08-24,Sahibzada Ajit Singh Nagar,-3.3e-05,0.0,0.001966,0.0,0.008861
2016,2016-08-24,Sangrur,0.00047,0.0,0.00247,0.0,0.009364
2016,2016-08-24,Tarn Taran,0.001109,0.0,0.003109,0.0,0.010003
2016,2016-09-03,Amritsar,0.000102,0.0,0.002101,0.0,0.008996
2016,2016-09-03,Barnala,-8e-06,0.0,0.001991,0.0,0.008886
2016,2016-09-03,Bathinda,7e-06,0.0,0.002007,0.0,0.008901
2016,2016-09-03,Faridkot,-8e-06,0.0,0.001991,0.0,0.008886
2016,2016-09-03,Fatehgarh Sahib,-7e-06,0.0,0.001993,0.0,0.008887
2016,2016-09-03,Firozpur,-7.1e-05,0.0,0.001929,0.0,0.008824
2016,2016-09-03,Gurdaspur,3.2e-05,0.0,0.002031,0.0,0.008926
2016,2016-09-03,Hoshiarpur,7e-06,0.0,0.002007,0.0,0.008901
2016,2016-09-03,Jalandhar,0.000115,0.0,0.002115,0.0,0.009009
2016,2016-09-03,Kapurthala,3e-06,0.0,0.002002,0.0,0.008897
2016,2016-09-03,Ludhiana,4.3e-05,0.0,0.002043,0.0,0.008937
2016,2016-09-03,Mansa,1.5e-05,0.0,0.002015,0.0,0.008909
2016,2016-09-03,Moga,4.3e-05,0.0,0.002043,0.0,0.008937
2016,2016-09-03,Muktsar,7e-06,0.0,0.002007,0.0,0.008901
2016,2016-09-03,Nawanshahr,4.4e-05,0.0,0.002044,0.0,0.008939
2016,2016-09-03,Patiala,4.3e-05,0.0,0.002042,0.0,0.008937
2016,2016-09-03,Rupnagar,-4e-06,0.0,0.001996,0.0,0.00889
2016,2016-09-03,Sahibzada Ajit Singh Nagar,-8e-06,0.0,0.001991,0.0,0.008886
2016,2016-09-03,Sangrur,6e-05,0.0,0.00206,0.0,0.008955
2016,2016-09-03,Tarn Taran,0.000731,0.0,0.00273,0.0,0.009625
2016,2016-09-13,Amritsar,3.2e-05,0.0,0.002032,0.0,0.008926
2016,2016-09-13,Barnala,-2.1e-05,0.0,0.001979,0.0,0.008873
2016,2016-09-13,Bathinda,-1.6e-05,0.0,0.001983,0.0,0.008878
2016,2016-09-13,Faridkot,-2.1e-05,0.0,0.001979,0.0,0.008873
2016,2016-09-13,Fatehgarh Sahib,-2e-05,0.0,0.00198,0.0,0.008875
2016,2016-09-13,Firozpur,-0.000188,0.0,0.001812,0.0,0.008706
2016,2016-09-13,Gurdaspur,-3.8e-05,0.0,0.001962,0.0,0.008856
2016,2016-09-13,Hoshiarpur,-1.6e-05,0.0,0.001983,0.0,0.008878
2016,2016-09-13,Jalandhar,5.4e-05,0.0,0.002053,0.0,0.008948
2016,2016-09-13,Kapurthala,-0.000263,0.0,0.001737,0.0,0.008631
2016,2016-09-13,Ludhiana,-3e-06,0.0,0.001996,0.0,0.008891
2016,2016-09-13,Mansa,-1.6e-05,0.0,0.001983,0.0,0.008878
2016,2016-09-13,Moga,-3e-06,0.0,0.001996,0.0,0.008891
2016,2016-09-13,Muktsar,-1.6e-05,0.0,0.001983,0.0,0.008878
2016,2016-09-13,Nawanshahr,1.3e-05,0.0,0.002012,0.0,0.008907
2016,2016-09-13,Patiala,-1.9e-05,0.0,0.001981,0.0,0.008875
2016,2016-09-13,Rupnagar,-1.6e-05,0.0,0.001983,0.0,0.008878
2016,2016-09-13,Sahibzada Ajit Singh Nagar,-2.1e-05,0.0,0.001979,0.0,0.008873
2016,2016-09-13,Sangrur,-1e-06,0.0,0.001999,0.0,0.008893
2016,2016-09-13,Tarn Taran,0.000162,0.0,0.002161,0.0,0.009056
2016,2016-09-23,Amritsar,3.2e-05,0.0,0.002031,0.0,0.008926
2016,2016-09-23,Barnala,-2.9e-05,0.0,0.001971,0.0,0.008865
2016,2016-09-23,Bathinda,-2.5e-05,0.0,0.001975,0.0,0.008869
2016,2016-09-23,Faridkot,-2.9e-05,0.0,0.001971,0.0,0.008865
2016,2016-09-23,Fatehgarh Sahib,-2.8e-05,0.0,0.001972,0.0,0.008866
2016,2016-09-23,Firozpur,-0.000102,0.0,0.001897,0.0,0.008792
2016,2016-09-23,Gurdaspur,-1.3e-05,0.0,0.001987,0.0,0.008882
2016,2016-09-23,Hoshiarpur,-2.5e-05,0.0,0.001975,0.0,0.008869
2016,2016-09-23,Jalandhar,4.5e-05,0.0,0.002045,0.0,0.00894
2016,2016-09-23,Kapurthala,-0.000109,0.0,0.00189,0.0,0.008785
2016,2016-09-23,Ludhiana,-1.1e-05,0.0,0.001988,0.0,0.008883
2016,2016-09-23,Mansa,-1.7e-05,0.0,0.001983,0.0,0.008877
2016,2016-09-23,Moga,-1.1e-05,0.0,0.001988,0.0,0.008883
2016,2016-09-23,Muktsar,-2.5e-05,0.0,0.001975,0.0,0.00887
2016,2016-09-23,Nawanshahr,5e-06,0.0,0.002004,0.0,0.008899
2016,2016-09-23,Patiala,-2.7e-05,0.0,0.001972,0.0,0.008867
2016,2016-09-23,Rupnagar,-2.5e-05,0.0,0.001975,0.0,0.008869
2016,2016-09-23,Sahibzada Ajit Singh Nagar,-2.9e-05,0.0,0.001971,0.0,0.008865
2016,2016-09-23,Sangrur,-9e-06,0.0,0.00199,0.0,0.008885
2016,2016-09-23,Tarn Taran,0.000579,0.0,0.002578,0.0,0.009473
2017,2017-07-25,Amritsar,0.001518,0.0,0.003684,0.0,0.010856
2017,2017-07-25,Barnala,0.000181,0.0,0.002347,0.0,0.009519
2017,2017-07-25,Bathinda,8e-06,0.0,0.002174,0.0,0.009346
2017,2017-07-25,Faridkot,-2.2e-05,0.0,0.002144,0.0,0.009316
2017,2017-07-25,Fatehgarh Sahib,-3e-06,0.0,0.002163,0.0,0.009335
2017,2017-07-25,Firozpur,0.000413,0.0,0.002579,0.0,0.009751
2017,2017-07-25,Gurdaspur,0.000303,0.0,0.002469,0.0,0.009641
2017,2017-07-25,Hoshiarpur,1.1e-05,0.0,0.002177,0.0,0.009349
2017,2017-07-25,Jalandhar,9.3e-05,0.0,0.002259,0.0,0.009431
2017,2017-07-25,Kapurthala,0.00075,0.0,0.002916,0.0,0.010088
2017,2017-07-25,Ludhiana,4.2e-05,0.0,0.002208,0.0,0.00938
2017,2017-07-25,Mansa,-2.7e-05,0.0,0.002139,0.0,0.009311
2017,2017-07-25,Moga,0.000111,0.0,0.002277,0.0,0.009449
2017,2017-07-25,Muktsar,2.4e-05,0.0,0.00219,0.0,0.009362
2017,2017-07-25,Nawanshahr,4.7e-05,0.0,0.002213,0.0,0.009384
2017,2017-07-25,Patiala,4.7e-05,0.0,0.002213,0.0,0.009385
2017,2017-07-25,Rupnagar,8e-06,0.0,0.002174,0.0,0.009346
2017,2017-07-25,Sahibzada Ajit Singh Nagar,-2.2e-05,0.0,0.002144,0.0,0.009316
2017,2017-07-25,Sangrur,0.000132,0.0,0.002298,0.0,0.00947
2017,2017-07-25,Tarn Taran,0.001038,0.0,0.003204,0.0,0.010376
2017,2017-08-04,Amritsar,6e-05,0.0,0.002226,0.0,0.009398
2017,2017-08-04,Barnala,-8.2e-05,0.0,0.002084,0.0,0.009256
2017,2017-08-04,Bathinda,2.4e-05,0.0,0.002189,0.0,0.009361
2017,2017-08-04,Faridkot,-7e-06,0.0,0.002159,0.0,0.009331
2017,2017-08-04,Fatehgarh Sahib,1.2e-05,0.0,0.002178,0.0,0.00935
2017,2017-08-04,Firozpur,0.000312,0.0,0.002478,0.0,0.00965
2017,2017-08-04,Gurdaspur,2.1e-05,0.0,0.002187,0.0,0.009359
2017,2017-08-04,Hoshiarpur,-5.8e-05,0.0,0.002108,0.0,0.00928
2017,2017-08-04,Jalandhar,0.000124,0.0,0.00229,0.0,0.009462
2017,2017-08-04,Kapurthala,0.004519,0.002353,0.006685,0.0,0.013857
2017,2017-08-04,Ludhiana,-2e-06,0.0,0.002164,0.0,0.009336
2017,2017-08-04,Mansa,-4.4e-05,0.0,0.002122,0.0,0.009294
2017,2017-08-04,Moga,-2e-06,0.0,0.002164,0.0,0.009336
2017,2017-08-04,Muktsar,3.9e-05,0.0,0.002205,0.0,0.009377
2017,2017-08-04,Nawanshahr,1.5e-05,0.0,0.002181,0.0,0.009353
2017,2017-08-04,Patiala,4e-06,0.0,0.00217,0.0,0.009342
2017,2017-08-04,Rupnagar,2.4e-05,0.0,0.002189,0.0,0.009361
2017,2017-08-04,Sahibzada Ajit Singh Nagar,-7e-06,0.0,0.002159,0.0,0.009331
2017,2017-08-04,Sangrur,5.9e-05,0.0,0.002225,0.0,0.009397
2017,2017-08-04,Tarn Taran,0.001037,0.0,0.003203,0.0,0.010375
2017,2017-08-14,Amritsar,0.00048,0.0,0.002646,0.0,0.009818
2017,2017-08-14,Barnala,-2.8e-05,0.0,0.002138,0.0,0.00931
2017,2017-08-14,Bathinda,4e-05,0.0,0.002206,0.0,0.009378
2017,2017-08-14,Faridkot,2.9e-05,0.0,0.002195,0.0,0.009367
2017,2017-08-14,Fatehgarh Sahib,-7.3e-05,0.0,0.002093,0.0,0.009265
2017,2017-08-14,Firozpur,0.00187,0.0,0.004036,0.0,0.011208
2017,2017-08-14,Gurdaspur,0.000889,0.0,0.003055,0.0,0.010227
2017,2017-08-14,Hoshiarpur,9.7e-05,0.0,0.002263,0.0,0.009435
2017,2017-08-14,Jalandhar,0.000187,0.0,0.002353,0.0,0.009525
2017,2017-08-14,Kapurthala,0.011577,0.009411,0.013743,0.002239,0.020915
2017,2017-08-14,Ludhiana,8.4e-05,0.0,0.00225,0.0,0.009422
2017,2017-08-14,Mansa,4.1e-05,0.0,0.002207,0.0,0.009379
2017,2017-08-14,Moga,1.3e-05,0.0,0.002179,0.0,0.009351
2017,2017-08-14,Muktsar,-5.7e-05,0.0,0.002109,0.0,0.009281
2017,2017-08-14,Nawanshahr,3e-05,0.0,0.002196,0.0,0.009368
2017,2017-08-14,Patiala,5e-06,0.0,0.002171,0.0,0.009343
