date,district,flooded_ha,fraction
2023-06-18,Moga,0.0,0.0
2023-06-18,Muktsar,0.0,0.0
2023-06-18,Nawanshahr,135.06,0.001035
2023-06-18,Patiala,331.52,0.000992
2023-06-18,Rupnagar,18.39,0.000133
2023-06-18,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-06-18,Sangrur,32.97,9.1e-05
2023-06-18,Tarn Taran,0.0,0.0
2023-06-19,Amritsar,0.0,0.0
2023-06-19,Barnala,0.0,0.0
2023-06-19,Bathinda,0.0,0.0
2023-06-19,Faridkot,0.0,0.0
2023-06-19,Fatehgarh Sahib,0.0,0.0
2023-06-19,Firozpur,0.0,0.0
2023-06-19,Gurdaspur,0.0,0.0
2023-06-19,Hoshiarpur,0.0,0.0
2023-06-19,Jalandhar,0.0,0.0
2023-06-19,Kapurthala,0.0,0.0
2023-06-19,Ludhiana,0.0,0.0
2023-06-19,Mansa,0.0,0.0
2023-06-19,Moga,0.0,0.0
2023-06-19,Muktsar,0.0,0.0
2023-06-19,Nawanshahr,0.0,0.0
2023-06-19,Patiala,0.0,0.0
2023-06-19,Rupnagar,0.0,0.0
2023-06-19,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-06-19,Sangrur,0.0,0.0
2023-06-19,Tarn Taran,0.0,0.0
2023-06-20,Amritsar,0.0,0.0
2023-06-20,Barnala,0.0,0.0
2023-06-20,Bathinda,0.0,0.0
2023-06-20,Faridkot,0.0,0.0
2023-06-20,Fatehgarh Sahib,0.0,0.0
2023-06-20,Firozpur,0.0,0.0
2023-06-20,Gurdaspur,0.0,0.0
2023-06-20,Hoshiarpur,0.0,0.0
2023-06-20,Jalandhar,0.0,0.0
2023-06-20,Kapurthala,0.0,0.0
2023-06-20,Ludhiana,0.0,0.0
2023-06-20,Mansa,0.0,0.0
2023-06-20,Moga,0.0,0.0
2023-06-20,Muktsar,0.0,0.0
2023-06-20,Nawanshahr,0.0,0.0
2023-06-20,Patiala,0.0,0.0
2023-06-20,Rupnagar,0.0,0.0
2023-06-20,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-06-20,Sangrur,0.0,0.0
2023-06-20,Tarn Taran,0.0,0.0
2023-06-21,Amritsar,0.0,0.0
2023-06-21,Barnala,0.0,0.0
2023-06-21,Bathinda,0.0,0.0
2023-06-21,Faridkot,0.0,0.0
2023-06-21,Fatehgarh Sahib,0.0,0.0
2023-06-21,Firozpur,0.0,0.0
2023-06-21,Gurdaspur,0.0,0.0
2023-06-21,Hoshiarpur,0.0,0.0
2023-06-21,Jalandhar,0.0,0.0
2023-06-21,Kapurthala,0.0,0.0
2023-06-21,Ludhiana,0.0,0.0
2023-06-21,Mansa,0.0,0.0
2023-06-21,Moga,0.0,0.0
2023-06-21,Muktsar,0.0,0.0
2023-06-21,Nawanshahr,0.0,0.0
2023-06-21,Patiala,0.0,0.0
2023-06-21,Rupnagar,0.0,0.0
2023-06-21,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-06-21,Sangrur,0.0,0.0
2023-06-21,Tarn Taran,0.0,0.0
2023-06-22,Amritsar,13.81,5.2e-05
2023-06-22,Barnala,760.88,0.005105
2023-06-22,Bathinda,0.0,0.0
2023-06-22,Faridkot,0.0,0.0
2023-06-22,Fatehgarh Sahib,3077.68,0.026842
2023-06-22,Firozpur,0.0,0.0
2023-06-22,Gurdaspur,5.07,1.4e-05
2023-06-22,Hoshiarpur,158.51,0.000469
2023-06-22,Jalandhar,255.76,0.000979
2023-06-22,Kapurthala,758.16,0.00455
2023-06-22,Ludhiana,1382.95,0.003845
2023-06-22,Mansa,282.1,0.001271
2023-06-22,Moga,511.77,0.002174
2023-06-22,Muktsar,0.0,0.0
2023-06-22,Nawanshahr,1730.27,0.013261
2023-06-22,Patiala,4219.32,0.012631
2023-06-22,Rupnagar,65.55,0.000472
2023-06-22,Sahibzada Ajit Singh Nagar,63.03,0.000567
2023-06-22,Sangrur,3253.3,0.009009
2023-06-22,Tarn Taran,366.84,0.001528
2023-06-23,Amritsar,2029.6,0.007608
2023-06-23,Barnala,1323.81,0.008883
2023-06-23,Bathinda,1071.53,0.00317
2023-06-23,Faridkot,1451.25,0.00997
2023-06-23,Fatehgarh Sahib,6.67,5.8e-05
2023-06-23,Firozpur,21173.09,0.040551
2023-06-23,Gurdaspur,337.66,0.00093
2023-06-23,Hoshiarpur,290.28,0.00086
2023-06-23,Jalandhar,432.39,0.001654
2023-06-23,Kapurthala,1698.76,0.010194
2023-06-23,Ludhiana,1421.08,0.003951
2023-06-23,Mansa,947.55,0.004271
2023-06-23,Moga,4703.22,0.019976
2023-06-23,Muktsar,1799.94,0.006889
2023-06-23,Nawanshahr,553.96,0.004245
2023-06-23,Patiala,253.14,0.000758
2023-06-23,Rupnagar,0.0,0.0
2023-06-23,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-06-23,Sangrur,3899.75,0.0108
2023-06-23,Tarn Taran,10994.18,0.045797
2023-06-24,Amritsar,0.0,0.0
2023-06-24,Barnala,0.0,0.0
2023-06-24,Bathinda,0.0,0.0
2023-06-24,Faridkot,0.0,0.0
2023-06-24,Fatehgarh Sahib,0.0,0.0
2023-06-24,Firozpur,0.0,0.0
2023-06-24,Gurdaspur,0.0,0.0
2023-06-24,Hoshiarpur,0.0,0.0
2023-06-24,Jalandhar,0.0,0.0
2023-06-24,Kapurthala,0.0,0.0
2023-06-24,Ludhiana,0.0,0.0
2023-06-24,Mansa,0.0,0.0
2023-06-24,Moga,0.0,0.0
2023-06-24,Muktsar,0.0,0.0
2023-06-24,Nawanshahr,0.0,0.0
2023-06-24,Patiala,0.0,0.0
2023-06-24,Rupnagar,0.0,0.0
2023-06-24,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-06-24,Sangrur,0.0,0.0
2023-06-24,Tarn Taran,0.0,0.0
2023-06-25,Amritsar,0.0,0.0
2023-06-25,Barnala,0.0,0.0
2023-06-25,Bathinda,0.0,0.0
2023-06-25,Faridkot,0.0,0.0
2023-06-25,Fatehgarh Sahib,0.0,0.0
2023-06-25,Firozpur,0.0,0.0
2023-06-25,Gurdaspur,0.0,0.0
2023-06-25,Hoshiarpur,0.0,0.0
2023-06-25,Jalandhar,0.0,0.0
2023-06-25,Kapurthala,0.0,0.0
2023-06-25,Ludhiana,0.0,0.0
2023-06-25,Mansa,0.0,0.0
2023-06-25,Moga,0.0,0.0
2023-06-25,Muktsar,0.0,0.0
2023-06-25,Nawanshahr,0.0,0.0
2023-06-25,Patiala,0.0,0.0
2023-06-25,Rupnagar,0.0,0.0
2023-06-25,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-06-25,Sangrur,0.0,0.0
2023-06-25,Tarn Taran,0.0,0.0
2023-06-26,Amritsar,0.0,0.0
2023-06-26,Barnala,0.0,0.0
2023-06-26,Bathinda,0.0,0.0
2023-06-26,Faridkot,0.0,0.0
2023-06-26,Fatehgarh Sahib,0.0,0.0
2023-06-26,Firozpur,0.0,0.0
2023-06-26,Gurdaspur,0.0,0.0
2023-06-26,Hoshiarpur,0.0,0.0
2023-06-26,Jalandhar,0.0,0.0
2023-06-26,Kapurthala,0.0,0.0
2023-06-26,Ludhiana,0.0,0.0
2023-06-26,Mansa,0.0,0.0
2023-06-26,Moga,0.0,0.0
2023-06-26,Muktsar,0.0,0.0
2023-06-26,Nawanshahr,0.0,0.0
2023-06-26,Patiala,0.0,0.0
2023-06-26,Rupnagar,0.0,0.0
2023-06-26,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-06-26,Sangrur,0.0,0.0
2023-06-26,Tarn Taran,0.0,0.0
2023-06-27,Amritsar,21464.86,0.080463
2023-06-27,Barnala,5675.55,0.038083
2023-06-27,Bathinda,2816.52,0.008331
2023-06-27,Faridkot,3446.46,0.023677
2023-06-27,Fatehgarh Sahib,0.0,0.0
2023-06-27,Firozpur,35448.78,0.067892
2023-06-27,Gurdaspur,13632.12,0.037556
2023-06-27,Hoshiarpur,3464.23,0.010258
2023-06-27,Jalandhar,4534.81,0.01735
2023-06-27,Kapurthala,13109.6,0.078671
2023-06-27,Ludhiana,8078.49,0.022462
2023-06-27,Mansa,100.15,0.000451
2023-06-27,Moga,22403.53,0.095157
2023-06-27,Muktsar,2943.29,0.011264
2023-06-27,Nawanshahr,0.0,0.0
2023-06-27,Patiala,11.27,3.4e-05
2023-06-27,Rupnagar,0.0,0.0
2023-06-27,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-06-27,Sangrur,3547.63,0.009824
2023-06-27,Tarn Taran,20372.12,0.084861
2023-06-28,Amritsar,0.0,0.0
2023-06-28,Barnala,0.0,0.0
2023-06-28,Bathinda,0.0,0.0
2023-06-28,Faridkot,0.0,0.0
2023-06-28,Fatehgarh Sahib,0.0,0.0
2023-06-28,Firozpur,0.0,0.0
2023-06-28,Gurdaspur,0.0,0.0
2023-06-28,Hoshiarpur,0.0,0.0
2023-06-28,Jalandhar,0.0,0.0
2023-06-28,Kapurthala,0.0,0.0
2023-06-28,Ludhiana,0.0,0.0
2023-06-28,Mansa,0.0,0.0
2023-06-28,Moga,0.0,0.0
2023-06-28,Muktsar,0.0,0.0
2023-06-28,Nawanshahr,0.0,0.0
2023-06-28,Patiala,0.0,0.0
2023-06-28,Rupnagar,0.0,0.0
2023-06-28,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-06-28,Sangrur,0.0,0.0
2023-06-28,Tarn Taran,0.0,0.0
2023-06-29,Amritsar,0.0,0.0
2023-06-29,Barnala,0.0,0.0
2023-06-29,Bathinda,0.0,0.0
2023-06-29,Faridkot,0.0,0.0
2023-06-29,Fatehgarh Sahib,0.0,0.0
2023-06-29,Firozpur,0.0,0.0
2023-06-29,Gurdaspur,0.0,0.0
2023-06-29,Hoshiarpur,0.0,0.0
2023-06-29,Jalandhar,0.0,0.0
2023-06-29,Kapurthala,0.0,0.0
2023-06-29,Ludhiana,0.0,0.0
2023-06-29,Mansa,0.0,0.0
2023-06-29,Moga,0.0,0.0
2023-06-29,Muktsar,0.0,0.0
2023-06-29,Nawanshahr,0.0,0.0
2023-06-29,Patiala,0.0,0.0
2023-06-29,Rupnagar,0.0,0.0
2023-06-29,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-06-29,Sangrur,0.0,0.0
2023-06-29,Tarn Taran,0.0,0.0
2023-06-30,Amritsar,0.0,0.0
2023-06-30,Barnala,1646.53,0.011048
2023-06-30,Bathinda,0.0,0.0
2023-06-30,Faridkot,0.0,0.0
2023-06-30,Fatehgarh Sahib,12134.19,0.105829
2023-06-30,Firozpur,0.0,0.0
2023-06-30,Gurdaspur,0.0,0.0
2023-06-30,Hoshiarpur,149.75,0.000443
2023-06-30,Jalandhar,3823.22,0.014627
2023-06-30,Kapurthala,71.58,0.00043
2023-06-30,Ludhiana,13508.84,0.037561
2023-06-30,Mansa,1210.94,0.005458
2023-06-30,Moga,0.0,0.0
2023-06-30,Muktsar,0.0,0.0
2023-06-30,Nawanshahr,1067.75,0.008183
2023-06-30,Patiala,26590.02,0.079603
2023-06-30,Rupnagar,1394.18,0.010044
2023-06-30,Sahibzada Ajit Singh Nagar,1495.77,0.013459
2023-06-30,Sangrur,20208.48,0.055963
2023-06-30,Tarn Taran,0.0,0.0
2023-07-01,Amritsar,0.0,0.0
2023-07-01,Barnala,0.0,0.0
2023-07-01,Bathinda,0.0,0.0
2023-07-01,Faridkot,0.0,0.0
2023-07-01,Fatehgarh Sahib,0.0,0.0
2023-07-01,Firozpur,0.0,0.0
2023-07-01,Gurdaspur,0.0,0.0
2023-07-01,Hoshiarpur,0.0,0.0
2023-07-01,Jalandhar,0.0,0.0
2023-07-01,Kapurthala,0.0,0.0
2023-07-01,Ludhiana,0.0,0.0
2023-07-01,Mansa,0.0,0.0
2023-07-01,Moga,0.0,0.0
2023-07-01,Muktsar,0.0,0.0
2023-07-01,Nawanshahr,0.0,0.0
2023-07-01,Patiala,0.0,0.0
2023-07-01,Rupnagar,0.0,0.0
2023-07-01,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-07-01,Sangrur,0.0,0.0
2023-07-01,Tarn Taran,0.0,0.0
2023-07-02,Amritsar,0.0,0.0
2023-07-02,Barnala,0.0,0.0
2023-07-02,Bathinda,0.0,0.0
2023-07-02,Faridkot,0.0,0.0
2023-07-02,Fatehgarh Sahib,0.0,0.0
2023-07-02,Firozpur,0.0,0.0
2023-07-02,Gurdaspur,0.0,0.0
2023-07-02,Hoshiarpur,0.0,0.0
2023-07-02,Jalandhar,0.0,0.0
2023-07-02,Kapurthala,0.0,0.0
2023-07-02,Ludhiana,0.0,0.0
2023-07-02,Mansa,0.0,0.0
2023-07-02,Moga,0.0,0.0
2023-07-02,Muktsar,0.0,0.0
2023-07-02,Nawanshahr,0.0,0.0
2023-07-02,Patiala,0.0,0.0
2023-07-02,Rupnagar,0.0,0.0
2023-07-02,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-07-02,Sangrur,0.0,0.0
2023-07-02,Tarn Taran,0.0,0.0
2023-07-03,Amritsar,0.0,0.0
2023-07-03,Barnala,0.0,0.0
2023-07-03,Bathinda,0.0,0.0
2023-07-03,Faridkot,0.0,0.0
2023-07-03,Fatehgarh Sahib,0.0,0.0
2023-07-03,Firozpur,0.0,0.0
2023-07-03,Gurdaspur,0.0,0.0
2023-07-03,Hoshiarpur,0.0,0.0
2023-07-03,Jalandhar,0.0,0.0
2023-07-03,Kapurthala,0.0,0.0
2023-07-03,Ludhiana,0.0,0.0
2023-07-03,Mansa,0.0,0.0
2023-07-03,Moga,0.0,0.0
2023-07-03,Muktsar,0.0,0.0
2023-07-03,Nawanshahr,0.0,0.0
2023-07-03,Patiala,0.0,0.0
2023-07-03,Rupnagar,0.0,0.0
2023-07-03,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-07-03,Sangrur,0.0,0.0
2023-07-03,Tarn Taran,0.0,0.0
2023-07-04,Amritsar,543.36,0.002037
2023-07-04,Barnala,1519.55,0.010196
2023-07-04,Bathinda,0.0,0.0
2023-07-04,Faridkot,0.0,0.0
2023-07-04,Fatehgarh Sahib,10806.71,0.094251
2023-07-04,Firozpur,0.0,0.0
2023-07-04,Gurdaspur,1566.14,0.004315
2023-07-04,Hoshiarpur,1454.62,0.004307
2023-07-04,Jalandhar,9064.15,0.034678
2023-07-04,Kapurthala,8875.6,0.053262
2023-07-04,Ludhiana,11334.73,0.031516
2023-07-04,Mansa,207.28,0.000934
2023-07-04,Moga,4315.67,0.01833
2023-07-04,Muktsar,0.0,0.0
2023-07-04,Nawanshahr,2964.24,0.022717
2023-07-04,Patiala,35258.71,0.105554
2023-07-04,Rupnagar,1788.74,0.012886
2023-07-04,Sahibzada Ajit Singh Nagar,347.79,0.00313
2023-07-04,Sangrur,18293.14,0.050659
2023-07-04,Tarn Taran,675.98,0.002816
2023-07-05,Amritsar,6230.12,0.023354
2023-07-05,Barnala,112.81,0.000757
2023-07-05,Bathinda,370.14,0.001095
2023-07-05,Faridkot,79.89,0.000549
2023-07-05,Fatehgarh Sahib,158.66,0.001384
2023-07-05,Firozpur,1803.83,0.003455
2023-07-05,Gurdaspur,2435.69,0.00671
2023-07-05,Hoshiarpur,1784.81,0.005285
2023-07-05,Jalandhar,528.19,0.002021
2023-07-05,Kapurthala,637.05,0.003823
2023-07-05,Ludhiana,722.68,0.002009
2023-07-05,Mansa,91.39,0.000412
2023-07-05,Moga,1174.79,0.00499
2023-07-05,Muktsar,219.89,0.000842
2023-07-05,Nawanshahr,303.62,0.002327
2023-07-05,Patiala,267.72,0.000801
2023-07-05,Rupnagar,5.84,4.2e-05
2023-07-05,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-07-05,Sangrur,1735.58,0.004806
2023-07-05,Tarn Taran,3792.41,0.015797
2023-07-06,Amritsar,0.0,0.0
2023-07-06,Barnala,0.0,0.0
2023-07-06,Bathinda,0.0,0.0
2023-07-06,Faridkot,0.0,0.0
2023-07-06,Fatehgarh Sahib,0.0,0.0
2023-07-06,Firozpur,0.0,0.0
2023-07-06,Gurdaspur,0.0,0.0
2023-07-06,Hoshiarpur,0.0,0.0
2023-07-06,Jalandhar,0.0,0.0
2023-07-06,Kapurthala,0.0,0.0
2023-07-06,Ludhiana,0.0,0.0
2023-07-06,Mansa,0.0,0.0
2023-07-06,Moga,0.0,0.0
2023-07-06,Muktsar,0.0,0.0
2023-07-06,Nawanshahr,0.0,0.0
2023-07-06,Patiala,0.0,0.0
2023-07-06,Rupnagar,0.0,0.0
2023-07-06,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-07-06,Sangrur,0.0,0.0
2023-07-06,Tarn Taran,0.0,0.0
2023-07-07,Amritsar,0.0,0.0
2023-07-07,Barnala,0.0,0.0
2023-07-07,Bathinda,0.0,0.0
2023-07-07,Faridkot,0.0,0.0
2023-07-07,Fatehgarh Sahib,0.0,0.0
2023-07-07,Firozpur,0.0,0.0
2023-07-07,Gurdaspur,0.0,0.0
2023-07-07,Hoshiarpur,0.0,0.0
2023-07-07,Jalandhar,0.0,0.0
2023-07-07,Kapurthala,0.0,0.0
2023-07-07,Ludhiana,0.0,0.0
2023-07-07,Mansa,0.0,0.0
2023-07-07,Moga,0.0,0.0
2023-07-07,Muktsar,0.0,0.0
2023-07-07,Nawanshahr,0.0,0.0
2023-07-07,Patiala,0.0,0.0
2023-07-07,Rupnagar,0.0,0.0
2023-07-07,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-07-07,Sangrur,0.0,0.0
2023-07-07,Tarn Taran,0.0,0.0
2023-07-08,Amritsar,0.0,0.0
2023-07-08,Barnala,0.0,0.0
2023-07-08,Bathinda,0.0,0.0
2023-07-08,Faridkot,0.0,0.0
2023-07-08,Fatehgarh Sahib,0.0,0.0
2023-07-08,Firozpur,0.0,0.0
2023-07-08,Gurdaspur,0.0,0.0
2023-07-08,Hoshiarpur,0.0,0.0
2023-07-08,Jalandhar,0.0,0.0
2023-07-08,Kapurthala,0.0,0.0
2023-07-08,Ludhiana,0.0,0.0
2023-07-08,Mansa,0.0,0.0
2023-07-08,Moga,0.0,0.0
2023-07-08,Muktsar,0.0,0.0
2023-07-08,Nawanshahr,0.0,0.0
2023-07-08,Patiala,0.0,0.0
2023-07-08,Rupnagar,0.0,0.0
2023-07-08,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-07-08,Sangrur,0.0,0.0
2023-07-08,Tarn Taran,0.0,0.0
2023-07-09,Amritsar,14509.36,0.05439
2023-07-09,Barnala,271.9,0.001824
2023-07-09,Bathinda,13930.45,0.041207
2023-07-09,Faridkot,11268.99,0.077417
2023-07-09,Fatehgarh Sahib,0.0,0.0
2023-07-09,Firozpur,49106.68,0.09405
2023-07-09,Gurdaspur,25244.17,0.069547
2023-07-09,Hoshiarpur,4743.94,0.014048
2023-07-09,Jalandhar,14412.93,0.055142
2023-07-09,Kapurthala,26557.8,0.159373
2023-07-09,Ludhiana,5866.41,0.016311
2023-07-09,Mansa,1878.23,0.008466
2023-07-09,Moga,31164.02,0.132366
2023-07-09,Muktsar,5330.86,0.020402
2023-07-09,Nawanshahr,0.0,0.0
2023-07-09,Patiala,2.25,7e-06
2023-07-09,Rupnagar,0.0,0.0
2023-07-09,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-07-09,Sangrur,1890.37,0.005235
2023-07-09,Tarn Taran,30440.32,0.126801
2023-07-10,Amritsar,0.0,0.0
2023-07-10,Barnala,0.0,0.0
2023-07-10,Bathinda,0.0,0.0
2023-07-10,Faridkot,0.0,0.0
2023-07-10,Fatehgarh Sahib,0.0,0.0
2023-07-10,Firozpur,2032.22,0.003892
2023-07-10,Gurdaspur,0.0,0.0
2023-07-10,Hoshiarpur,0.0,0.0
2023-07-10,Jalandhar,0.0,0.0
2023-07-10,Kapurthala,0.0,0.0
2023-07-10,Ludhiana,0.0,0.0
2023-07-10,Mansa,0.0,0.0
2023-07-10,Moga,0.0,0.0
2023-07-10,Muktsar,0.0,0.0
2023-07-10,Nawanshahr,0.0,0.0
2023-07-10,Patiala,0.0,0.0
2023-07-10,Rupnagar,0.0,0.0
2023-07-10,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-07-10,Sangrur,0.0,0.0
2023-07-10,Tarn Taran,0.0,0.0
2023-07-11,Amritsar,0.0,0.0
2023-07-11,Barnala,0.0,0.0
2023-07-11,Bathinda,0.0,0.0
2023-07-11,Faridkot,0.0,0.0
2023-07-11,Fatehgarh Sahib,0.0,0.0
2023-07-11,Firozpur,0.0,0.0
2023-07-11,Gurdaspur,0.0,0.0
2023-07-11,Hoshiarpur,0.0,0.0
2023-07-11,Jalandhar,0.0,0.0
2023-07-11,Kapurthala,0.0,0.0
2023-07-11,Ludhiana,0.0,0.0
2023-07-11,Mansa,0.0,0.0
2023-07-11,Moga,0.0,0.0
2023-07-11,Muktsar,0.0,0.0
2023-07-11,Nawanshahr,0.0,0.0
2023-07-11,Patiala,0.0,0.0
2023-07-11,Rupnagar,0.0,0.0
2023-07-11,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-07-11,Sangrur,0.0,0.0
2023-07-11,Tarn Taran,0.0,0.0
2023-07-12,Amritsar,0.0,0.0
2023-07-12,Barnala,0.0,0.0
2023-07-12,Bathinda,0.0,0.0
2023-07-12,Faridkot,0.0,0.0
2023-07-12,Fatehgarh Sahib,15733.23,0.137218
2023-07-12,Firozpur,0.0,0.0
2023-07-12,Gurdaspur,0.0,0.0
2023-07-12,Hoshiarpur,182.73,0.000541
2023-07-12,Jalandhar,598.26,0.002289
2023-07-12,Kapurthala,296.45,0.001779
2023-07-12,Ludhiana,6941.95,0.019302
2023-07-12,Mansa,3.01,1.4e-05
2023-07-12,Moga,0.0,0.0
2023-07-12,Muktsar,0.0,0.0
2023-07-12,Nawanshahr,2983.53,0.022865
2023-07-12,Patiala,64101.82,0.191902
2023-07-12,Rupnagar,3172.37,0.022853
2023-07-12,Sahibzada Ajit Singh Nagar,646.68,0.005819
2023-07-12,Sangrur,814.35,0.002255
2023-07-12,Tarn Taran,0.0,0.0
2023-07-13,Amritsar,0.0,0.0
2023-07-13,Barnala,0.0,0.0
2023-07-13,Bathinda,0.0,0.0
2023-07-13,Faridkot,0.0,0.0
2023-07-13,Fatehgarh Sahib,0.0,0.0
2023-07-13,Firozpur,0.0,0.0
2023-07-13,Gurdaspur,0.0,0.0
2023-07-13,Hoshiarpur,0.0,0.0
2023-07-13,Jalandhar,0.0,0.0
2023-07-13,Kapurthala,0.0,0.0
2023-07-13,Ludhiana,0.0,0.0
2023-07-13,Mansa,0.0,0.0
2023-07-13,Moga,0.0,0.0
2023-07-13,Muktsar,0.0,0.0
2023-07-13,Nawanshahr,0.0,0.0
2023-07-13,Patiala,0.0,0.0
2023-07-13,Rupnagar,0.0,0.0
2023-07-13,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-07-13,Sangrur,0.0,0.0
2023-07-13,Tarn Taran,0.0,0.0
2023-07-14,Amritsar,0.0,0.0
2023-07-14,Barnala,0.0,0.0
2023-07-14,Bathinda,0.0,0.0
2023-07-14,Faridkot,0.0,0.0
2023-07-14,Fatehgarh Sahib,0.0,0.0
2023-07-14,Firozpur,0.0,0.0
2023-07-14,Gurdaspur,0.0,0.0
2023-07-14,Hoshiarpur,0.0,0.0
2023-07-14,Jalandhar,0.0,0.0
2023-07-14,Kapurthala,0.0,0.0
2023-07-14,Ludhiana,0.0,0.0
2023-07-14,Mansa,0.0,0.0
2023-07-14,Moga,0.0,0.0
2023-07-14,Muktsar,0.0,0.0
2023-07-14,Nawanshahr,0.0,0.0
2023-07-14,Patiala,0.0,0.0
2023-07-14,Rupnagar,0.0,0.0
2023-07-14,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-07-14,Sangrur,0.0,0.0
2023-07-14,Tarn Taran,0.0,0.0
2023-07-15,Amritsar,0.0,0.0
2023-07-15,Barnala,0.0,0.0
2023-07-15,Bathinda,0.0,0.0
2023-07-15,Faridkot,0.0,0.0
2023-07-15,Fatehgarh Sahib,0.0,0.0
2023-07-15,Firozpur,0.0,0.0
2023-07-15,Gurdaspur,0.0,0.0
2023-07-15,Hoshiarpur,0.0,0.0
2023-07-15,Jalandhar,0.0,0.0
2023-07-15,Kapurthala,0.0,0.0
2023-07-15,Ludhiana,0.0,0.0
2023-07-15,Mansa,0.0,0.0
2023-07-15,Moga,0.0,0.0
2023-07-15,Muktsar,0.0,0.0
2023-07-15,Nawanshahr,0.0,0.0
2023-07-15,Patiala,0.0,0.0
2023-07-15,Rupnagar,0.0,0.0
2023-07-15,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-07-15,Sangrur,0.0,0.0
2023-07-15,Tarn Taran,0.0,0.0
2023-07-16,Amritsar,12.35,4.6e-05
2023-07-16,Barnala,25.24,0.000169
2023-07-16,Bathinda,0.0,0.0
2023-07-16,Faridkot,0.0,0.0
2023-07-16,Fatehgarh Sahib,1081.6,0.009433
2023-07-16,Firozpur,0.0,0.0
2023-07-16,Gurdaspur,682.38,0.00188
2023-07-16,Hoshiarpur,697.29,0.002065
2023-07-16,Jalandhar,2118.3,0.008104
2023-07-16,Kapurthala,3605.59,0.021637
2023-07-16,Ludhiana,2128.45,0.005918
2023-07-16,Mansa,1611.74,0.007265
2023-07-16,Moga,220.21,0.000935
2023-07-16,Muktsar,0.0,0.0
2023-07-16,Nawanshahr,674.38,0.005168
2023-07-16,Patiala,32436.78,0.097106
2023-07-16,Rupnagar,237.09,0.001708
2023-07-16,Sahibzada Ajit Singh Nagar,149.94,0.001349
2023-07-16,Sangrur,13044.05,0.036123
2023-07-16,Tarn Taran,50.25,0.000209
2023-07-17,Amritsar,456.12,0.00171
2023-07-17,Barnala,5.95,4e-05
2023-07-17,Bathinda,170.55,0.000504
2023-07-17,Faridkot,368.07,0.002529
2023-07-17,Fatehgarh Sahib,0.0,0.0
2023-07-17,Firozpur,4441.22,0.008506
2023-07-17,Gurdaspur,653.73,0.001801
2023-07-17,Hoshiarpur,731.15,0.002165
2023-07-17,Jalandhar,2860.05,0.010942
2023-07-17,Kapurthala,5033.85,0.030208
2023-07-17,Ludhiana,988.93,0.00275
2023-07-17,Mansa,2896.24,0.013054
2023-07-17,Moga,347.36,0.001475
2023-07-17,Muktsar,426.99,0.001634
2023-07-17,Nawanshahr,375.62,0.002879
2023-07-17,Patiala,483.88,0.001449
2023-07-17,Rupnagar,0.0,0.0
2023-07-17,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-07-17,Sangrur,12156.9,0.033666
2023-07-17,Tarn Taran,1933.05,0.008052
2023-07-18,Amritsar,0.0,0.0
2023-07-18,Barnala,0.0,0.0
2023-07-18,Bathinda,0.0,0.0
2023-07-18,Faridkot,0.0,0.0
2023-07-18,Fatehgarh Sahib,0.0,0.0
2023-07-18,Firozpur,0.0,0.0
2023-07-18,Gurdaspur,0.0,0.0
2023-07-18,Hoshiarpur,0.0,0.0
2023-07-18,Jalandhar,0.0,0.0
2023-07-18,Kapurthala,0.0,0.0
2023-07-18,Ludhiana,0.0,0.0
2023-07-18,Mansa,0.0,0.0
2023-07-18,Moga,0.0,0.0
2023-07-18,Muktsar,0.0,0.0
2023-07-18,Nawanshahr,0.0,0.0
2023-07-18,Patiala,0.0,0.0
2023-07-18,Rupnagar,0.0,0.0
2023-07-18,Sahibzada Ajit Singh Nagar,0.0,0.0
2023-07-18,Sangrur,0.0,0.0
2023-07-18,Tarn Taran,0.0,0.0
2023-07-19,Amritsar,0.0,0.0
2023-07-19,Barnala,0.0,0.0
2023-07-19,Bathinda,0.0,0.0
2023-07-19,Faridkot,0.0,0.0
2023-07-19,Fatehgarh Sahib,0.0,0.0
2023-07-19,Firozpur,0.0,0.0
