district,year,window_start,flood_event,flooded_fraction,score,ref,variant
Rupnagar,2024,2024-09-13,0,4.2e-05,0.00028663756432653837,0.019285714285714285,v2_district_rain_nested
Rupnagar,2024,2024-09-23,0,0.0,0.0004656321435494509,0.019285714285714285,v2_district_rain_nested
Sahibzada Ajit Singh Nagar,2024,2024-07-25,0,5.3e-05,0.000501437750057765,0.019285714285714285,v2_district_rain_nested
Sahibzada Ajit Singh Nagar,2024,2024-08-04,0,0.0,0.00027397829998426104,0.019285714285714285,v2_district_rain_nested
Sahibzada Ajit Singh Nagar,2024,2024-08-14,0,6e-05,0.0004314203375131866,0.019285714285714285,v2_district_rain_nested
Sahibzada Ajit Singh Nagar,2024,2024-08-24,0,3.3e-05,0.00016377926704313494,0.019285714285714285,v2_district_rain_nested
Sahibzada Ajit Singh Nagar,2024,2024-09-03,0,2e-05,0.0005361228965344345,0.019285714285714285,v2_district_rain_nested
Sahibzada Ajit Singh Nagar,2024,2024-09-13,0,6.6e-05,0.0002339882913637626,0.019285714285714285,v2_district_rain_nested
Sahibzada Ajit Singh Nagar,2024,2024-09-23,0,5.3e-05,0.0001841905907328059,0.019285714285714285,v2_district_rain_nested
Sangrur,2024,2024-07-25,0,1.9e-05,0.02745034855359942,0.019285714285714285,v2_district_rain_nested
Sangrur,2024,2024-08-04,0,0.0,0.08605665718878691,0.019285714285714285,v2_district_rain_nested
Sangrur,2024,2024-08-14,0,0.000301,0.15938449092371998,0.019285714285714285,v2_district_rain_nested
Sangrur,2024,2024-08-24,0,4.8e-05,0.02976961064439144,0.019285714285714285,v2_district_rain_nested
Sangrur,2024,2024-09-03,0,0.00074,0.02158412282195678,0.019285714285714285,v2_district_rain_nested
Sangrur,2024,2024-09-13,0,0.000376,0.042591000103839725,0.019285714285714285,v2_district_rain_nested
Sangrur,2024,2024-09-23,0,0.0,0.020679469272515398,0.019285714285714285,v2_district_rain_nested
Tarn Taran,2024,2024-07-25,0,0.001067,0.013446129822942523,0.019285714285714285,v2_district_rain_nested
Tarn Taran,2024,2024-08-04,0,0.001122,0.01930465899047656,0.019285714285714285,v2_district_rain_nested
Tarn Taran,2024,2024-08-14,0,0.001606,0.035381868577204025,0.019285714285714285,v2_district_rain_nested
Tarn Taran,2024,2024-08-24,0,0.001399,0.01734224870898733,0.019285714285714285,v2_district_rain_nested
Tarn Taran,2024,2024-09-03,0,0.001103,0.008279485365212037,0.019285714285714285,v2_district_rain_nested
Tarn Taran,2024,2024-09-13,0,0.001109,0.010980063017402822,0.019285714285714285,v2_district_rain_nested
Tarn Taran,2024,2024-09-23,0,0.000713,0.0076858765471970935,0.019285714285714285,v2_district_rain_nested
Amritsar,2025,2025-07-25,0,0.001033,0.0021927784359042028,0.009285714285714286,v2_district_rain_nested
Amritsar,2025,2025-08-04,0,0.000868,0.038444734512927674,0.009285714285714286,v2_district_rain_nested
Amritsar,2025,2025-08-14,0,0.001812,0.5579661520195113,0.009285714285714286,v2_district_rain_nested
Amritsar,2025,2025-08-24,1,0.020893,0.9999941672300612,0.009285714285714286,v2_district_rain_nested
Amritsar,2025,2025-09-03,1,0.021634,0.006142620819637841,0.009285714285714286,v2_district_rain_nested
Amritsar,2025,2025-09-13,0,0.004558,0.9995006441000917,0.009285714285714286,v2_district_rain_nested
Amritsar,2025,2025-09-23,0,0.001691,0.005743110867056152,0.009285714285714286,v2_district_rain_nested
Barnala,2025,2025-07-25,0,0.003013,0.019350265292846155,0.009285714285714286,v2_district_rain_nested
Barnala,2025,2025-08-04,0,0.001601,0.13998129481162186,0.009285714285714286,v2_district_rain_nested
Barnala,2025,2025-08-14,0,0.000115,0.6630839338733614,0.009285714285714286,v2_district_rain_nested
Barnala,2025,2025-08-24,0,0.003718,0.99998860558159,0.009285714285714286,v2_district_rain_nested
Barnala,2025,2025-09-03,0,0.002228,0.0011182312522877956,0.009285714285714286,v2_district_rain_nested
Barnala,2025,2025-09-13,0,6e-05,0.8919027059927309,0.009285714285714286,v2_district_rain_nested
Barnala,2025,2025-09-23,0,0.0,0.003730002979320576,0.009285714285714286,v2_district_rain_nested
Bathinda,2025,2025-07-25,0,0.004979,0.0013435654881002847,0.009285714285714286,v2_district_rain_nested
Bathinda,2025,2025-08-04,0,0.0,0.023977515541622377,0.009285714285714286,v2_district_rain_nested
Bathinda,2025,2025-08-14,0,0.000128,0.0713848380745662,0.009285714285714286,v2_district_rain_nested
Bathinda,2025,2025-08-24,0,0.000824,0.9986942256396741,0.009285714285714286,v2_district_rain_nested
Bathinda,2025,2025-09-03,0,0.002153,0.0025201009934865503,0.009285714285714286,v2_district_rain_nested
Bathinda,2025,2025-09-13,0,5.3e-05,0.9136674019217744,0.009285714285714286,v2_district_rain_nested
Bathinda,2025,2025-09-23,0,3.3e-05,0.00010873866017556565,0.009285714285714286,v2_district_rain_nested
Faridkot,2025,2025-07-25,0,0.002736,0.00426965288543413,0.009285714285714286,v2_district_rain_nested
Faridkot,2025,2025-08-04,0,0.0,0.006979963800810151,0.009285714285714286,v2_district_rain_nested
Faridkot,2025,2025-08-14,0,4.1e-05,0.2856700054267459,0.009285714285714286,v2_district_rain_nested
Faridkot,2025,2025-08-24,0,0.000122,0.9987893801500044,0.009285714285714286,v2_district_rain_nested
Faridkot,2025,2025-09-03,0,0.000229,0.03641650336476853,0.009285714285714286,v2_district_rain_nested
Faridkot,2025,2025-09-13,0,3.6e-05,0.9831033418882987,0.009285714285714286,v2_district_rain_nested
Faridkot,2025,2025-09-23,0,2e-05,0.0002282725147057113,0.009285714285714286,v2_district_rain_nested
Fatehgarh Sahib,2025,2025-07-25,0,0.00084,0.02124160547248213,0.009285714285714286,v2_district_rain_nested
Fatehgarh Sahib,2025,2025-08-04,0,0.000515,0.028505801811021914,0.009285714285714286,v2_district_rain_nested
Fatehgarh Sahib,2025,2025-08-14,0,7.8e-05,0.14074521823903025,0.009285714285714286,v2_district_rain_nested
Fatehgarh Sahib,2025,2025-08-24,0,6.5e-05,0.9998747468591718,0.009285714285714286,v2_district_rain_nested
Fatehgarh Sahib,2025,2025-09-03,0,9.1e-05,0.11931798128847294,0.009285714285714286,v2_district_rain_nested
Fatehgarh Sahib,2025,2025-09-13,0,3.2e-05,0.9976627842110588,0.009285714285714286,v2_district_rain_nested
Fatehgarh Sahib,2025,2025-09-23,0,3.9e-05,0.0015337546353244274,0.009285714285714286,v2_district_rain_nested
Firozpur,2025,2025-07-25,0,0.008951,0.008599042310367028,0.009285714285714286,v2_district_rain_nested
Firozpur,2025,2025-08-04,0,0.005849,0.2639818385588012,0.009285714285714286,v2_district_rain_nested
Firozpur,2025,2025-08-14,0,0.008737,0.9565553126138887,0.009285714285714286,v2_district_rain_nested
Firozpur,2025,2025-08-24,1,0.023831,0.9999968449802529,0.009285714285714286,v2_district_rain_nested
Firozpur,2025,2025-09-03,1,0.029054,0.9933455313971666,0.009285714285714286,v2_district_rain_nested
Firozpur,2025,2025-09-13,0,0.012805,0.9999994783200515,0.009285714285714286,v2_district_rain_nested
Firozpur,2025,2025-09-23,0,0.004604,0.09235131257529142,0.009285714285714286,v2_district_rain_nested
Gurdaspur,2025,2025-07-25,0,0.003631,0.00012292552619234278,0.009285714285714286,v2_district_rain_nested
Gurdaspur,2025,2025-08-04,0,0.001398,8.070503150177803e-06,0.009285714285714286,v2_district_rain_nested
Gurdaspur,2025,2025-08-14,0,0.003191,0.0023378917126050183,0.009285714285714286,v2_district_rain_nested
Gurdaspur,2025,2025-08-24,1,0.056973,0.9730490109146933,0.009285714285714286,v2_district_rain_nested
Gurdaspur,2025,2025-09-03,1,0.02063,0.8333993770409815,0.009285714285714286,v2_district_rain_nested
Gurdaspur,2025,2025-09-13,0,0.004915,0.9966555567196168,0.009285714285714286,v2_district_rain_nested
Gurdaspur,2025,2025-09-23,0,0.002596,0.00017163905847768942,0.009285714285714286,v2_district_rain_nested
Hoshiarpur,2025,2025-07-25,0,0.000812,6.2765265635628e-05,0.009285714285714286,v2_district_rain_nested
Hoshiarpur,2025,2025-08-04,0,0.000508,4.734187388579997e-07,0.009285714285714286,v2_district_rain_nested
Hoshiarpur,2025,2025-08-14,0,0.002491,6.737236233765363e-05,0.009285714285714286,v2_district_rain_nested
Hoshiarpur,2025,2025-08-24,0,0.005179,0.2686452693549696,0.009285714285714286,v2_district_rain_nested
Hoshiarpur,2025,2025-09-03,0,0.002298,4.540136981146486e-07,0.009285714285714286,v2_district_rain_nested
Hoshiarpur,2025,2025-09-13,0,0.001222,0.6051892703853184,0.009285714285714286,v2_district_rain_nested
Hoshiarpur,2025,2025-09-23,0,0.000507,3.6046979285187506e-06,0.009285714285714286,v2_district_rain_nested
Jalandhar,2025,2025-07-25,0,0.002412,0.7515218246203637,0.009285714285714286,v2_district_rain_nested
Jalandhar,2025,2025-08-04,0,0.001084,0.005247117550127624,0.009285714285714286,v2_district_rain_nested
Jalandhar,2025,2025-08-14,0,0.002456,0.11598192424785715,0.009285714285714286,v2_district_rain_nested
Jalandhar,2025,2025-08-24,0,0.004995,0.9992899329109949,0.009285714285714286,v2_district_rain_nested
Jalandhar,2025,2025-09-03,1,0.027198,1.13062397573978e-05,0.009285714285714286,v2_district_rain_nested
Jalandhar,2025,2025-09-13,0,0.003975,0.9999788330510123,0.009285714285714286,v2_district_rain_nested
Jalandhar,2025,2025-09-23,0,0.002721,0.0020203275080824708,0.009285714285714286,v2_district_rain_nested
Kapurthala,2025,2025-07-25,0,0.006793,0.9980858225968964,0.009285714285714286,v2_district_rain_nested
Kapurthala,2025,2025-08-04,0,0.005214,0.1419466248202967,0.009285714285714286,v2_district_rain_nested
Kapurthala,2025,2025-08-14,1,0.025586,0.8871084959749385,0.009285714285714286,v2_district_rain_nested
Kapurthala,2025,2025-08-24,1,0.032551,0.9999999619977894,0.009285714285714286,v2_district_rain_nested
Kapurthala,2025,2025-09-03,1,0.05133,0.02755702123856699,0.009285714285714286,v2_district_rain_nested
Kapurthala,2025,2025-09-13,1,0.02191,0.9999999966593371,0.009285714285714286,v2_district_rain_nested
Kapurthala,2025,2025-09-23,0,0.005909,0.5773854836519077,0.009285714285714286,v2_district_rain_nested
Ludhiana,2025,2025-07-25,0,0.002245,0.19494488475217228,0.009285714285714286,v2_district_rain_nested
Ludhiana,2025,2025-08-04,0,0.000921,0.007473902882539217,0.009285714285714286,v2_district_rain_nested
Ludhiana,2025,2025-08-14,0,0.001163,0.17058046357621826,0.009285714285714286,v2_district_rain_nested
Ludhiana,2025,2025-08-24,0,0.001127,0.9998742181090283,0.009285714285714286,v2_district_rain_nested
Ludhiana,2025,2025-09-03,0,0.004763,0.0001366998190866759,0.009285714285714286,v2_district_rain_nested
Ludhiana,2025,2025-09-13,0,0.001741,0.989338540188947,0.009285714285714286,v2_district_rain_nested
Ludhiana,2025,2025-09-23,0,0.001741,0.0027591911327649234,0.009285714285714286,v2_district_rain_nested
Mansa,2025,2025-07-25,0,0.002865,0.0038064801539906983,0.009285714285714286,v2_district_rain_nested
Mansa,2025,2025-08-04,0,0.000351,0.005715768481456403,0.009285714285714286,v2_district_rain_nested
Mansa,2025,2025-08-14,0,0.000196,0.09769794079040012,0.009285714285714286,v2_district_rain_nested
Mansa,2025,2025-08-24,0,0.008997,0.9998457294520547,0.009285714285714286,v2_district_rain_nested
Mansa,2025,2025-09-03,0,0.003411,0.0009467409474445403,0.009285714285714286,v2_district_rain_nested
Mansa,2025,2025-09-13,0,0.000217,0.5156009245263045,0.009285714285714286,v2_district_rain_nested
Mansa,2025,2025-09-23,0,1.7e-05,0.00011745855850542993,0.009285714285714286,v2_district_rain_nested
Moga,2025,2025-07-25,0,0.00165,0.9795049022320145,0.009285714285714286,v2_district_rain_nested
Moga,2025,2025-08-04,0,0.000251,0.1085314359314703,0.009285714285714286,v2_district_rain_nested
Moga,2025,2025-08-14,0,0.000814,0.37151155206676334,0.009285714285714286,v2_district_rain_nested
Moga,2025,2025-08-24,0,0.004245,0.999992634833876,0.009285714285714286,v2_district_rain_nested
Moga,2025,2025-09-03,0,0.01008,0.000305413296348519,0.009285714285714286,v2_district_rain_nested
Moga,2025,2025-09-13,0,0.001057,0.9996562171614507,0.009285714285714286,v2_district_rain_nested
Moga,2025,2025-09-23,0,0.000546,0.004103317398118431,0.009285714285714286,v2_district_rain_nested
Muktsar,2025,2025-07-25,0,0.003825,0.043573866152365,0.009285714285714286,v2_district_rain_nested
Muktsar,2025,2025-08-04,0,0.0,0.0817360980525419,0.009285714285714286,v2_district_rain_nested
Muktsar,2025,2025-08-14,0,0.000385,0.2688029927439286,0.009285714285714286,v2_district_rain_nested
Muktsar,2025,2025-08-24,0,0.000322,0.999849202354272,0.009285714285714286,v2_district_rain_nested
Muktsar,2025,2025-09-03,0,0.000356,0.03062305035506036,0.009285714285714286,v2_district_rain_nested
Muktsar,2025,2025-09-13,0,0.000154,0.9856447257806514,0.009285714285714286,v2_district_rain_nested
Muktsar,2025,2025-09-23,0,0.000177,0.0005519256442682313,0.009285714285714286,v2_district_rain_nested
Nawanshahr,2025,2025-07-25,0,0.001818,0.04894903548421211,0.009285714285714286,v2_district_rain_nested
Nawanshahr,2025,2025-08-04,0,0.00161,0.14583203756930438,0.009285714285714286,v2_district_rain_nested
Nawanshahr,2025,2025-08-14,0,0.002088,0.3585509661831649,0.009285714285714286,v2_district_rain_nested
Nawanshahr,2025,2025-08-24,0,0.00179,0.9997078006455872,0.009285714285714286,v2_district_rain_nested
Nawanshahr,2025,2025-09-03,0,0.006195,0.9990962062196439,0.009285714285714286,v2_district_rain_nested
Nawanshahr,2025,2025-09-13,0,0.002415,0.9995041686661803,0.009285714285714286,v2_district_rain_nested
Nawanshahr,2025,2025-09-23,0,0.003305,0.0009139035617035907,0.009285714285714286,v2_district_rain_nested
Patiala,2025,2025-07-25,0,0.000577,0.13685191726835558,0.009285714285714286,v2_district_rain_nested
Patiala,2025,2025-08-04,0,0.000201,0.009172409722909787,0.009285714285714286,v2_district_rain_nested
Patiala,2025,2025-08-14,0,0.000148,0.18557335571815256,0.009285714285714286,v2_district_rain_nested
Patiala,2025,2025-08-24,0,0.001885,0.9998277491418662,0.009285714285714286,v2_district_rain_nested
Patiala,2025,2025-09-03,0,0.007758,0.04119792503366067,0.009285714285714286,v2_district_rain_nested
Patiala,2025,2025-09-13,0,0.000128,0.9911062690620587,0.009285714285714286,v2_district_rain_nested
Patiala,2025,2025-09-23,0,0.000105,0.001284567735487293,0.009285714285714286,v2_district_rain_nested
Rupnagar,2025,2025-07-25,0,0.000306,1.84403097960414e-05,0.009285714285714286,v2_district_rain_nested
Rupnagar,2025,2025-08-04,0,0.000206,5.172263098960506e-05,0.009285714285714286,v2_district_rain_nested
Rupnagar,2025,2025-08-14,0,0.000449,5.210649023144456e-06,0.009285714285714286,v2_district_rain_nested
Rupnagar,2025,2025-08-24,0,0.00047,0.39147802269690435,0.009285714285714286,v2_district_rain_nested
Rupnagar,2025,2025-09-03,0,0.003106,1.7291661247653677e-07,0.009285714285714286,v2_district_rain_nested
Rupnagar,2025,2025-09-13,0,0.000433,0.05031755021562552,0.009285714285714286,v2_district_rain_nested
Rupnagar,2025,2025-09-23,0,0.000365,1.3191174810202706e-07,0.009285714285714286,v2_district_rain_nested
Sahibzada Ajit Singh Nagar,2025,2025-07-25,0,9.3e-05,1.1501327279732712e-05,0.009285714285714286,v2_district_rain_nested
Sahibzada Ajit Singh Nagar,2025,2025-08-04,0,0.00014,9.965159338742092e-05,0.009285714285714286,v2_district_rain_nested
Sahibzada Ajit Singh Nagar,2025,2025-08-14,0,0.0001,1.0868150392978639e-05,0.009285714285714286,v2_district_rain_nested
Sahibzada Ajit Singh Nagar,2025,2025-08-24,0,0.000166,0.7488628785996918,0.009285714285714286,v2_district_rain_nested
Sahibzada Ajit Singh Nagar,2025,2025-09-03,0,0.005354,2.99558383361036e-05,0.009285714285714286,v2_district_rain_nested
Sahibzada Ajit Singh Nagar,2025,2025-09-13,0,6.6e-05,0.008609516413098482,0.009285714285714286,v2_district_rain_nested
Sahibzada Ajit Singh Nagar,2025,2025-09-23,0,0.000126,1.3009214421458377e-06,0.009285714285714286,v2_district_rain_nested
Sangrur,2025,2025-07-25,0,0.001725,0.35539068710655547,0.009285714285714286,v2_district_rain_nested
Sangrur,2025,2025-08-04,0,0.000818,0.14796727952801356,0.009285714285714286,v2_district_rain_nested
Sangrur,2025,2025-08-14,0,0.000426,0.9286629890044376,0.009285714285714286,v2_district_rain_nested
Sangrur,2025,2025-08-24,0,0.004386,0.9999991362395844,0.009285714285714286,v2_district_rain_nested
Sangrur,2025,2025-09-03,0,0.006536,0.08549427948413274,0.009285714285714286,v2_district_rain_nested
Sangrur,2025,2025-09-13,0,0.000317,0.9968597864866549,0.009285714285714286,v2_district_rain_nested
Sangrur,2025,2025-09-23,0,2.5e-05,0.02027499604068627,0.009285714285714286,v2_district_rain_nested
Tarn Taran,2025,2025-07-25,0,0.008592,0.003979692739990759,0.009285714285714286,v2_district_rain_nested
Tarn Taran,2025,2025-08-04,0,0.002356,0.638564454962201,0.009285714285714286,v2_district_rain_nested
Tarn Taran,2025,2025-08-14,1,0.021591,0.7638432016968073,0.009285714285714286,v2_district_rain_nested
Tarn Taran,2025,2025-08-24,1,0.024727,0.9999999864964859,0.009285714285714286,v2_district_rain_nested
Tarn Taran,2025,2025-09-03,1,0.025207,0.3244956582703999,0.009285714285714286,v2_district_rain_nested
Tarn Taran,2025,2025-09-13,0,0.015827,0.9999396705143175,0.009285714285714286,v2_district_rain_nested
Tarn Taran,2025,2025-09-23,0,0.006166,0.23504424894442671,0.009285714285714286,v2_district_rain_nested
Amritsar,2015,2015-07-25,0,0.0,0.2735611855971109,0.019285714285714285,v2_nested_no_district_rain
Amritsar,2015,2015-08-04,0,0.000227,0.2686824969962622,0.019285714285714285,v2_nested_no_district_rain
Amritsar,2015,2015-08-14,0,0.000419,0.15659666319146584,0.019285714285714285,v2_nested_no_district_rain
Amritsar,2015,2015-08-24,0,0.000113,0.06645274860192117,0.019285714285714285,v2_nested_no_district_rain
Amritsar,2015,2015-09-03,0,6.5e-05,0.030044215250776198,0.019285714285714285,v2_nested_no_district_rain
Amritsar,2015,2015-09-13,0,0.0,0.03352292174905833,0.019285714285714285,v2_nested_no_district_rain
Amritsar,2015,2015-09-23,0,0.000219,0.06135988046739357,0.019285714285714285,v2_nested_no_district_rain
Barnala,2015,2015-07-25,0,0.0,0.27863228216118946,0.019285714285714285,v2_nested_no_district_rain
Barnala,2015,2015-08-04,0,0.0,0.28557606946695596,0.019285714285714285,v2_nested_no_district_rain
Barnala,2015,2015-08-14,0,0.0,0.16499109195080544,0.019285714285714285,v2_nested_no_district_rain
Barnala,2015,2015-08-24,0,0.0,0.0692030646684405,0.019285714285714285,v2_nested_no_district_rain
Barnala,2015,2015-09-03,0,0.0,0.032256530240627475,0.019285714285714285,v2_nested_no_district_rain
Barnala,2015,2015-09-13,0,0.0,0.036144548238668125,0.019285714285714285,v2_nested_no_district_rain
Barnala,2015,2015-09-23,0,0.0,0.06640150821926409,0.019285714285714285,v2_nested_no_district_rain
Bathinda,2015,2015-07-25,0,0.0,0.1508363213351979,0.019285714285714285,v2_nested_no_district_rain
Bathinda,2015,2015-08-04,0,0.0,0.15975662345164723,0.019285714285714285,v2_nested_no_district_rain
Bathinda,2015,2015-08-14,0,0.0,0.08591046717991051,0.019285714285714285,v2_nested_no_district_rain
Bathinda,2015,2015-08-24,0,0.0,0.034155872463335464,0.019285714285714285,v2_nested_no_district_rain
Bathinda,2015,2015-09-03,0,0.0,0.0156068034256346,0.019285714285714285,v2_nested_no_district_rain
Bathinda,2015,2015-09-13,0,0.0,0.017524299515635305,0.019285714285714285,v2_nested_no_district_rain
Bathinda,2015,2015-09-23,0,0.0,0.03272325566863778,0.019285714285714285,v2_nested_no_district_rain
Faridkot,2015,2015-07-25,0,0.0,0.17433319259789795,0.019285714285714285,v2_nested_no_district_rain
Faridkot,2015,2015-08-04,0,0.0,0.18334680496831637,0.019285714285714285,v2_nested_no_district_rain
Faridkot,2015,2015-08-14,0,0.00036,0.09989265496584027,0.019285714285714285,v2_nested_no_district_rain
Faridkot,2015,2015-08-24,0,0.0,0.041456527603781095,0.019285714285714285,v2_nested_no_district_rain
Faridkot,2015,2015-09-03,0,1.5e-05,0.0183768908672417,0.019285714285714285,v2_nested_no_district_rain
Faridkot,2015,2015-09-13,0,0.0,0.020657156749638115,0.019285714285714285,v2_nested_no_district_rain
Faridkot,2015,2015-09-23,0,0.0,0.038412831747993204,0.019285714285714285,v2_nested_no_district_rain
Fatehgarh Sahib,2015,2015-07-25,0,0.0,0.24046654424864514,0.019285714285714285,v2_nested_no_district_rain
Fatehgarh Sahib,2015,2015-08-04,0,0.0,0.25343939316276676,0.019285714285714285,v2_nested_no_district_rain
Fatehgarh Sahib,2015,2015-08-14,0,3.2e-05,0.14369484211024278,0.019285714285714285,v2_nested_no_district_rain
Fatehgarh Sahib,2015,2015-08-24,0,0.0,0.059565773327933495,0.019285714285714285,v2_nested_no_district_rain
Fatehgarh Sahib,2015,2015-09-03,0,0.0,0.027528189705512223,0.019285714285714285,v2_nested_no_district_rain
Fatehgarh Sahib,2015,2015-09-13,0,0.0,0.030864457344102297,0.019285714285714285,v2_nested_no_district_rain
Fatehgarh Sahib,2015,2015-09-23,0,0.0,0.05696261813625571,0.019285714285714285,v2_nested_no_district_rain
Firozpur,2015,2015-07-25,0,0.0,0.408216566153117,0.019285714285714285,v2_nested_no_district_rain
Firozpur,2015,2015-08-04,0,0.000572,0.41174744643826194,0.019285714285714285,v2_nested_no_district_rain
Firozpur,2015,2015-08-14,0,0.005288,0.2678477954201979,0.019285714285714285,v2_nested_no_district_rain
Firozpur,2015,2015-08-24,0,3.8e-05,0.17897737500441352,0.019285714285714285,v2_nested_no_district_rain
Firozpur,2015,2015-09-03,0,2.7e-05,0.0553404579335336,0.019285714285714285,v2_nested_no_district_rain
Firozpur,2015,2015-09-13,0,0.0,0.06177092698807724,0.019285714285714285,v2_nested_no_district_rain
Firozpur,2015,2015-09-23,0,0.000416,0.11074982227218325,0.019285714285714285,v2_nested_no_district_rain
Gurdaspur,2015,2015-07-25,0,0.0,0.1670963980949226,0.019285714285714285,v2_nested_no_district_rain
Gurdaspur,2015,2015-08-04,0,0.000287,0.17213132893441296,0.019285714285714285,v2_nested_no_district_rain
Gurdaspur,2015,2015-08-14,0,0.000717,0.0955910535693669,0.019285714285714285,v2_nested_no_district_rain
Gurdaspur,2015,2015-08-24,0,0.000249,0.03982080626459884,0.019285714285714285,v2_nested_no_district_rain
Gurdaspur,2015,2015-09-03,0,0.000119,0.017453588263599717,0.019285714285714285,v2_nested_no_district_rain
Gurdaspur,2015,2015-09-13,0,0.0,0.01935151023696846,0.019285714285714285,v2_nested_no_district_rain
Gurdaspur,2015,2015-09-23,0,0.00032,0.03567578437582327,0.019285714285714285,v2_nested_no_district_rain
Hoshiarpur,2015,2015-07-25,0,0.0,0.08985648252355476,0.019285714285714285,v2_nested_no_district_rain
Hoshiarpur,2015,2015-08-04,0,6e-06,0.09570287263991534,0.019285714285714285,v2_nested_no_district_rain
Hoshiarpur,2015,2015-08-14,0,0.000118,0.04974087876380654,0.019285714285714285,v2_nested_no_district_rain
Hoshiarpur,2015,2015-08-24,0,1.9e-05,0.01952321419397312,0.019285714285714285,v2_nested_no_district_rain
Hoshiarpur,2015,2015-09-03,0,9e-06,0.0087636895732563,0.019285714285714285,v2_nested_no_district_rain
Hoshiarpur,2015,2015-09-13,0,0.0,0.009839331430157212,0.019285714285714285,v2_nested_no_district_rain
Hoshiarpur,2015,2015-09-23,0,9e-06,0.018482631117601463,0.019285714285714285,v2_nested_no_district_rain
Jalandhar,2015,2015-07-25,0,0.0,0.22417060259654695,0.019285714285714285,v2_nested_no_district_rain
Jalandhar,2015,2015-08-04,0,0.000401,0.23100313173440568,0.019285714285714285,v2_nested_no_district_rain
Jalandhar,2015,2015-08-14,0,0.000295,0.13375612316478666,0.019285714285714285,v2_nested_no_district_rain
Jalandhar,2015,2015-08-24,0,4.2e-05,0.054375778737936795,0.019285714285714285,v2_nested_no_district_rain
Jalandhar,2015,2015-09-03,0,5.6e-05,0.024534372217530725,0.019285714285714285,v2_nested_no_district_rain
Jalandhar,2015,2015-09-13,0,0.0,0.0275546177230805,0.019285714285714285,v2_nested_no_district_rain
Jalandhar,2015,2015-09-23,0,2.8e-05,0.05073778178214338,0.019285714285714285,v2_nested_no_district_rain
Kapurthala,2015,2015-07-25,0,0.0,0.30678937091043246,0.019285714285714285,v2_nested_no_district_rain
Kapurthala,2015,2015-08-04,0,0.002333,0.3197215289832905,0.019285714285714285,v2_nested_no_district_rain
Kapurthala,2015,2015-08-14,0,0.009639,0.22579485424954,0.019285714285714285,v2_nested_no_district_rain
Kapurthala,2015,2015-08-24,0,0.000193,0.18280550586666103,0.019285714285714285,v2_nested_no_district_rain
Kapurthala,2015,2015-09-03,0,0.000123,0.03840091507615262,0.019285714285714285,v2_nested_no_district_rain
Kapurthala,2015,2015-09-13,0,0.0,0.04271672933477393,0.019285714285714285,v2_nested_no_district_rain
Kapurthala,2015,2015-09-23,0,0.000316,0.0771716959415947,0.019285714285714285,v2_nested_no_district_rain
Ludhiana,2015,2015-07-25,0,0.0,0.2906848245412836,0.019285714285714285,v2_nested_no_district_rain
Ludhiana,2015,2015-08-04,0,0.000145,0.30232961100920014,0.019285714285714285,v2_nested_no_district_rain
Ludhiana,2015,2015-08-14,0,7.6e-05,0.17848041489959754,0.019285714285714285,v2_nested_no_district_rain
Ludhiana,2015,2015-08-24,0,0.0,0.07510117028576813,0.019285714285714285,v2_nested_no_district_rain
Ludhiana,2015,2015-09-03,0,0.0,0.03487432769933492,0.019285714285714285,v2_nested_no_district_rain
Ludhiana,2015,2015-09-13,0,0.0,0.03906514280318809,0.019285714285714285,v2_nested_no_district_rain
Ludhiana,2015,2015-09-23,0,0.0,0.0715853822302542,0.019285714285714285,v2_nested_no_district_rain
Mansa,2015,2015-07-25,0,0.0,0.1489099670760841,0.019285714285714285,v2_nested_no_district_rain
Mansa,2015,2015-08-04,0,1.7e-05,0.15734936553858042,0.019285714285714285,v2_nested_no_district_rain
Mansa,2015,2015-08-14,0,7.8e-05,0.08463232875025373,0.019285714285714285,v2_nested_no_district_rain
Mansa,2015,2015-08-24,0,1.4e-05,0.03381312644046885,0.019285714285714285,v2_nested_no_district_rain
Mansa,2015,2015-09-03,0,7.5e-05,0.01535261842819234,0.019285714285714285,v2_nested_no_district_rain
Mansa,2015,2015-09-13,0,0.0,0.017340466235162545,0.019285714285714285,v2_nested_no_district_rain
Mansa,2015,2015-09-23,0,3.7e-05,0.032156915122959845,0.019285714285714285,v2_nested_no_district_rain
Moga,2015,2015-07-25,0,0.0,0.33483616227301205,0.019285714285714285,v2_nested_no_district_rain
Moga,2015,2015-08-04,0,0.000231,0.34548528453048494,0.019285714285714285,v2_nested_no_district_rain
Moga,2015,2015-08-14,0,0.000312,0.21065054071289702,0.019285714285714285,v2_nested_no_district_rain
Moga,2015,2015-08-24,0,0.0,0.09190799724892909,0.019285714285714285,v2_nested_no_district_rain
Moga,2015,2015-09-03,0,0.0,0.04215945023992582,0.019285714285714285,v2_nested_no_district_rain
Moga,2015,2015-09-13,0,0.0,0.04718291297358713,0.019285714285714285,v2_nested_no_district_rain
Moga,2015,2015-09-23,0,0.0,0.08585709962511189,0.019285714285714285,v2_nested_no_district_rain
Muktsar,2015,2015-07-25,0,0.0,0.2044122197500089,0.019285714285714285,v2_nested_no_district_rain
Muktsar,2015,2015-08-04,0,0.0,0.2144454499967139,0.019285714285714285,v2_nested_no_district_rain
