date,dam,level_value,level_unit,storage_value,storage_unit,pct_capacity,source_url
2015-08-17,Pong,421.669,m,5.43887,BCM,88.34,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-08-18,Pong,421.712,m,5.44906,BCM,88.5,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-08-19,Pong,421.804,m,5.47089,BCM,88.86,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-08-20,Pong,421.895,m,5.49273,BCM,89.21,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-08-21,Pong,422.178,m,5.56042,BCM,90.31,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-08-22,Pong,422.474,m,5.63102,BCM,91.46,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-08-23,Pong,422.572,m,5.65431,BCM,91.84,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-08-24,Pong,422.608,m,5.66305,BCM,91.98,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-08-25,Pong,422.623,m,5.66619,BCM,92.03,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-08-26,Pong,422.66,m,5.67542,BCM,92.18,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-08-27,Pong,422.684,m,5.68124,BCM,92.27,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-08-28,Pong,422.687,m,5.68197,BCM,92.28,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-08-29,Pong,422.733,m,5.69289,BCM,92.46,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-08-30,Pong,422.758,m,5.69871,BCM,92.56,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-08-31,Pong,422.779,m,5.70381,BCM,92.64,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-01,Pong,422.761,m,5.69944,BCM,92.57,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-02,Pong,422.706,m,5.68634,BCM,92.36,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-03,Pong,422.669,m,5.6776,BCM,92.21,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-04,Pong,422.639,m,5.67033,BCM,92.1,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-05,Pong,422.602,m,5.66159,BCM,91.95,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-06,Pong,422.526,m,5.64339,BCM,91.66,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-07,Pong,422.456,m,5.62665,BCM,91.39,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-08,Pong,422.383,m,5.60919,BCM,91.1,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-09,Pong,422.303,m,5.59026,BCM,90.8,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-10,Pong,422.209,m,5.5677,BCM,90.43,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-11,Pong,422.105,m,5.54295,BCM,90.03,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-12,Pong,421.996,m,5.51675,BCM,89.6,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-13,Pong,421.886,m,5.49055,BCM,89.18,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-14,Pong,421.776,m,5.46435,BCM,88.75,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-15,Pong,421.666,m,5.43815,BCM,88.32,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-16,Pong,421.538,m,5.40758,BCM,87.83,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-17,Pong,421.42,m,5.37919,BCM,87.37,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-18,Pong,421.273,m,5.34425,BCM,86.8,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-19,Pong,421.139,m,5.31223,BCM,86.28,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-20,Pong,421.002,m,5.27948,BCM,85.75,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-21,Pong,420.914,m,5.25837,BCM,85.4,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-22,Pong,420.828,m,5.23799,BCM,85.07,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-23,Pong,420.901,m,5.25546,BCM,85.36,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-24,Pong,421.142,m,5.31296,BCM,86.29,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-25,Pong,421.224,m,5.33261,BCM,86.61,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-26,Pong,421.249,m,5.33843,BCM,86.71,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-27,Pong,421.228,m,5.33334,BCM,86.62,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-28,Pong,421.212,m,5.3297,BCM,86.56,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-29,Pong,421.179,m,5.32169,BCM,86.43,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2015-09-30,Pong,421.167,m,5.31878,BCM,86.39,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-01,Pong,391.055,m,0.47649,BCM,7.74,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-02,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-03,Pong,390.665,m,0.44076,BCM,7.16,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-04,Pong,390.403,m,0.41676,BCM,6.77,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-05,Pong,390.043,m,0.3865,BCM,6.28,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-06,Pong,389.687,m,0.36334,BCM,5.9,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-07,Pong,389.367,m,0.34255,BCM,5.56,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-08,Pong,389.147,m,0.3283,BCM,5.33,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-09,Pong,389.041,m,0.32137,BCM,5.22,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-10,Pong,389.123,m,0.32671,BCM,5.31,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-11,Pong,389.199,m,0.33166,BCM,5.39,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-12,Pong,389.129,m,0.32711,BCM,5.31,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-13,Pong,389.089,m,0.32454,BCM,5.27,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-14,Pong,389.187,m,0.33087,BCM,5.37,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-15,Pong,389.12,m,0.32652,BCM,5.3,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-16,Pong,389.144,m,0.3281,BCM,5.33,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-17,Pong,389.595,m,0.3574,BCM,5.8,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-18,Pong,389.87,m,0.37522,BCM,6.09,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-19,Pong,390.053,m,0.38709,BCM,6.29,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-20,Pong,390.181,m,0.39638,BCM,6.44,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-21,Pong,390.351,m,0.41201,BCM,6.69,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-22,Pong,390.534,m,0.42876,BCM,6.96,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-23,Pong,390.626,m,0.43713,BCM,7.1,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-24,Pong,390.799,m,0.45304,BCM,7.36,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-25,Pong,390.921,m,0.46421,BCM,7.54,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-26,Pong,391.052,m,0.47621,BCM,7.73,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-27,Pong,391.15,m,0.48514,BCM,7.88,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-28,Pong,391.403,m,0.50831,BCM,8.26,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-29,Pong,391.622,m,0.52841,BCM,8.58,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-06-30,Pong,391.729,m,0.53818,BCM,8.74,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-01,Pong,391.912,m,0.55492,BCM,9.01,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-02,Pong,392.515,m,0.6102,BCM,9.91,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-03,Pong,392.921,m,0.64731,BCM,10.51,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-04,Pong,393.948,m,0.74961,BCM,12.17,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-05,Pong,394.204,m,0.77585,BCM,12.6,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-06,Pong,394.365,m,0.7924,BCM,12.87,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-07,Pong,394.542,m,0.81052,BCM,13.16,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-08,Pong,394.582,m,0.81458,BCM,13.23,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-09,Pong,394.57,m,0.81333,BCM,13.21,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-10,Pong,394.661,m,0.8227,BCM,13.36,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-11,Pong,394.725,m,0.82926,BCM,13.47,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-12,Pong,394.85,m,0.84206,BCM,13.68,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-13,Pong,395.28,m,0.8861,BCM,14.39,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-14,Pong,395.582,m,0.91702,BCM,14.89,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-15,Pong,395.874,m,0.94701,BCM,15.38,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-16,Pong,396.459,m,1.00982,BCM,16.4,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-17,Pong,397.103,m,1.08404,BCM,17.61,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-18,Pong,397.63,m,1.1449,BCM,18.6,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-19,Pong,398.06,m,1.1945,BCM,19.4,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-20,Pong,398.282,m,1.22018,BCM,19.82,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-21,Pong,398.462,m,1.24093,BCM,20.15,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-22,Pong,398.684,m,1.26661,BCM,20.57,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-23,Pong,399.05,m,1.30882,BCM,21.26,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-24,Pong,399.212,m,1.32747,BCM,21.56,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-25,Pong,399.373,m,1.34811,BCM,21.9,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-26,Pong,399.45,m,1.35869,BCM,22.07,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-27,Pong,399.623,m,1.3828,BCM,22.46,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-28,Pong,400.785,m,1.54401,BCM,25.08,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-29,Pong,401.196,m,1.60113,BCM,26.01,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-30,Pong,401.626,m,1.6608,BCM,26.97,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-07-31,Pong,402.412,m,1.77075,BCM,28.76,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-01,Pong,402.94,m,1.84947,BCM,30.04,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-02,Pong,403.702,m,1.96322,BCM,31.89,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-03,Pong,404.567,m,2.09244,BCM,33.98,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-04,Pong,405.216,m,2.18936,BCM,35.56,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-05,Pong,405.39,m,2.21543,BCM,35.98,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-06,Pong,405.658,m,2.2613,BCM,36.73,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-07,Pong,408.264,m,2.70698,BCM,43.97,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-08,Pong,409.548,m,2.93537,BCM,47.68,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-09,Pong,410.078,m,3.03036,BCM,49.22,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-10,Pong,410.672,m,3.13678,BCM,50.95,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-11,Pong,411.145,m,3.22138,BCM,52.32,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-12,Pong,412.821,m,3.54017,BCM,57.5,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-13,Pong,413.495,m,3.67015,BCM,59.61,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-14,Pong,413.934,m,3.75483,BCM,60.98,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-15,Pong,414.248,m,3.81541,BCM,61.97,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-16,Pong,414.467,m,3.85775,BCM,62.66,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-17,Pong,414.61,m,3.88687,BCM,63.13,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-18,Pong,414.751,m,3.91644,BCM,63.61,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-19,Pong,414.854,m,3.93829,BCM,63.96,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-20,Pong,414.955,m,3.9595,BCM,64.31,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-21,Pong,415.031,m,3.97557,BCM,64.57,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-22,Pong,415.11,m,3.99228,BCM,64.84,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-23,Pong,415.147,m,3.99999,BCM,64.97,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-24,Pong,415.26,m,4.02378,BCM,65.35,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-25,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-26,Pong,415.461,m,4.06621,BCM,66.04,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-27,Pong,415.564,m,4.08806,BCM,66.4,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-28,Pong,416.192,m,4.22048,BCM,68.55,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2016-08-29,Pong,416.555,m,4.29697,BCM,69.79,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
