x,y,district,VV_flood,VH_flood,dVV,dVH,slope,label
583907.3686490393,3438297.4483208344,Jalandhar,-12.46430778503418,-16.015140533447266,-2.958442449569702,0.6725573539733887,0.041331421583890915,0
575717.3686490393,3439647.4483208344,Jalandhar,-8.062859535217285,-13.555535316467285,-1.4451607465744019,0.9415009617805481,0.13575778901576996,0
572387.3686490393,3432537.4483208344,Jalandhar,-9.87664794921875,-15.899012565612793,-1.9159135818481445,0.14197945594787598,0.4505073130130768,0
568337.3686490393,3471957.4483208344,Jalandhar,-9.096002578735352,-15.011164665222168,-0.6159418821334839,0.2024810016155243,0.1989390254020691,0
541877.3686490393,3443877.4483208344,Jalandhar,-8.062405586242676,-15.111948013305664,1.0248832702636719,0.30122441053390503,0.4055440127849579,0
557177.3686490393,3447297.4483208344,Jalandhar,-9.388885498046875,-15.711590766906738,-0.14765743911266327,0.9006476998329163,0.11434517800807953,0
564017.3686490393,3480147.4483208344,Jalandhar,-5.106220722198486,-12.622700691223145,3.4196090698242188,1.3253451585769653,0.16350321471691132,0
544037.3686490393,3473397.4483208344,Jalandhar,-5.811374664306641,-13.677258491516113,1.014061689376831,0.6396872401237488,0.2889969050884247,0
557717.3686490393,3474927.4483208344,Jalandhar,-6.779672145843506,-12.542875289916992,-0.12365561723709106,0.785368800163269,0.4154021143913269,0
559697.3686490393,3468267.4483208344,Jalandhar,-4.818243980407715,-11.926826477050781,1.4083552360534668,2.3199503421783447,0.11274454742670059,0
541607.3686490393,3452337.4483208344,Jalandhar,-7.914759635925293,-12.740747451782227,-0.024640673771500587,1.760925531387329,0.1450057029724121,0
556727.3686490393,3439197.4483208344,Jalandhar,-2.528400182723999,-7.939154624938965,4.7049336433410645,3.7924916744232178,0.7865834832191467,0
531437.3686490393,3439557.4483208344,Jalandhar,-6.682000160217285,-14.967010498046875,0.3263857960700989,2.0491533279418945,0.3063447177410126,0
542777.3686490393,3452877.4483208344,Jalandhar,-7.736693382263184,-13.4276762008667,1.7900726795196533,2.25644850730896,0.5396146178245544,0
530447.3686490393,3433887.4483208344,Jalandhar,-7.079752445220947,-15.27441120147705,0.8586044311523438,3.8045475482940674,1.2343080043792725,0
564827.3686490393,3473217.4483208344,Jalandhar,-7.225155830383301,-12.975851058959961,-0.10677774995565414,0.9873365759849548,0.14893829822540283,0
574277.3686490393,3473307.4483208344,Jalandhar,-8.878401756286621,-14.71325397491455,-1.1824966669082642,0.8570707440376282,0.06510673463344574,0
551327.3686490393,3443697.4483208344,Jalandhar,-10.489689826965332,-16.962276458740234,-0.1916254311800003,0.14416469633579254,0.16600045561790466,0
555197.3686490393,3450627.4483208344,Jalandhar,-10.814549446105957,-16.000930786132812,-1.2444031238555908,-0.2659425139427185,0.08743911981582642,0
566897.3686490393,3475917.4483208344,Jalandhar,-9.50034236907959,-14.78520679473877,-0.7616968154907227,2.3274505138397217,0.283826619386673,0
585437.3686490393,3446667.4483208344,Jalandhar,-10.908036231994629,-15.548857688903809,-2.488278865814209,1.9962139129638672,0.14790210127830505,0
564017.3686490393,3469167.4483208344,Jalandhar,-7.403471946716309,-13.425647735595703,1.045830488204956,2.073824167251587,0.18283714354038239,0
550337.3686490393,3471687.4483208344,Jalandhar,-7.282501220703125,-12.79861831665039,-0.5752538442611694,2.2500414848327637,0.6590405702590942,0
568877.3686490393,3446487.4483208344,Jalandhar,-11.295374870300293,-15.544034004211426,-2.3388686180114746,-0.07212517410516739,0.01923111081123352,0
554837.3686490393,3428037.4483208344,Jalandhar,-9.288756370544434,-15.225790023803711,-1.564386010169983,1.0998998880386353,0.1307920217514038,0
545567.3686490393,3474027.4483208344,Jalandhar,-6.330184459686279,-13.304231643676758,0.9251057505607605,2.485617160797119,0.2439972162246704,0
564197.3686490393,3469437.4483208344,Jalandhar,-7.714550018310547,-12.66361141204834,-0.7917695045471191,1.706517219543457,0.13742505013942719,0
532697.3686490393,3436677.4483208344,Jalandhar,-7.32673978805542,-15.258286476135254,3.6151273250579834,3.9988601207733154,0.3962397873401642,0
561047.3686490393,3438117.4483208344,Jalandhar,-9.963319778442383,-15.277236938476562,0.6622498035430908,0.6123086810112,0.12633538246154785,0
552677.3686490393,3442887.4483208344,Jalandhar,-9.594099044799805,-15.799601554870605,-0.36333200335502625,1.045506477355957,0.19772623479366302,0
539267.3686490393,3441357.4483208344,Jalandhar,-8.910950660705566,-14.470902442932129,-1.0216463804244995,1.912162184715271,0.0740528255701065,0
561497.3686490393,3476907.4483208344,Jalandhar,-7.643332481384277,-12.986265182495117,0.49110132455825806,1.0426431894302368,0.1600233018398285,0
559607.3686490393,3488697.4483208344,Jalandhar,-8.38625717163086,-13.723295211791992,-1.237100601196289,-0.7570313811302185,0.12842559814453125,0
565457.3686490393,3486627.4483208344,Jalandhar,-1.8576256036758423,-12.834149360656738,2.6889750957489014,2.194939374923706,0.7923659682273865,0
560147.3686490393,3452247.4483208344,Jalandhar,-7.8631591796875,-12.432222366333008,-0.4580223858356476,1.4582397937774658,0.37362435460090637,0
554207.3686490393,3450267.4483208344,Jalandhar,-9.387252807617188,-14.291516304016113,0.05240761861205101,2.9937922954559326,0.1074354276061058,0
523877.3686490393,3439017.4483208344,Jalandhar,-11.161781311035156,-16.08429527282715,-2.390491247177124,-0.5054631233215332,0.14273831248283386,0
564467.3686490393,3476097.4483208344,Jalandhar,-9.021200180053711,-14.092630386352539,-1.0417439937591553,2.307136297225952,0.28905656933784485,0
549617.3686490393,3474657.4483208344,Jalandhar,-7.129271507263184,-11.709218978881836,-0.4748782217502594,1.2592037916183472,0.38787129521369934,0
547817.3686490393,3476907.4483208344,Jalandhar,-8.699019432067871,-14.506257057189941,0.009750786237418652,0.7641481757164001,0.08529268205165863,0
581837.3686490393,3439377.4483208344,Jalandhar,-10.291446685791016,-15.83072280883789,-1.5757862329483032,0.0790305882692337,0.17170295119285583,0
554657.3686490393,3473487.4483208344,Jalandhar,-6.323401927947998,-14.400163650512695,3.125067949295044,2.5541887283325195,0.17407123744487762,0
553487.3686490393,3463227.4483208344,Jalandhar,-2.4757657051086426,-10.554718017578125,2.188912868499756,1.7770969867706299,0.5617033839225769,0
517847.3686490393,3438477.4483208344,Jalandhar,-10.22795581817627,-15.098791122436523,-1.0005601644515991,1.862606406211853,0.5300674438476562,0
524597.3686490393,3442707.4483208344,Jalandhar,-8.134888648986816,-14.305696487426758,1.4807683229446411,1.6844888925552368,0.095643550157547,0
534857.3686490393,3446487.4483208344,Jalandhar,-6.178269863128662,-14.308844566345215,0.827482283115387,0.4167725145816803,0.1842348873615265,0
510287.3686490393,3446037.4483208344,Jalandhar,-10.227513313293457,-15.35002613067627,-0.23884758353233337,0.3694438636302948,0.1051897183060646,0
556727.3686490393,3451617.4483208344,Jalandhar,-8.045909881591797,-14.12851619720459,1.4814027547836304,2.069251537322998,0.38527244329452515,0
569417.3686490393,3473127.4483208344,Jalandhar,-6.643285274505615,-11.40816879272461,2.4068219661712646,3.1355860233306885,0.14109593629837036,0
544127.3686490393,3428667.4483208344,Jalandhar,-5.88419771194458,-14.265597343444824,-2.2147181034088135,1.3651734590530396,0.6099772453308105,0
551147.3686490393,3464307.4483208344,Jalandhar,-8.958913803100586,-14.422496795654297,1.6921018362045288,1.6056032180786133,0.04632250964641571,0
551417.3686490393,3428127.4483208344,Jalandhar,-10.04006290435791,-14.837139129638672,-1.7362987995147705,0.9960135221481323,0.05813633278012276,0
569507.3686490393,3472047.4483208344,Jalandhar,-7.901028156280518,-12.154123306274414,1.8029155731201172,2.655886650085449,0.06610162556171417,0
511097.3686490393,3446937.4483208344,Jalandhar,-10.524155616760254,-16.0186824798584,-1.0570640563964844,-0.49509963393211365,0.05238350108265877,0
510467.3686490393,3441267.4483208344,Jalandhar,-11.980473518371582,-16.138671875,-4.081220626831055,1.4996939897537231,0.16080594062805176,0
572477.3686490393,3474477.4483208344,Jalandhar,-8.690300941467285,-14.157166481018066,-1.0227224826812744,0.04377707839012146,0.11430177837610245,0
542507.3686490393,3442527.4483208344,Jalandhar,-6.163046836853027,-12.184791564941406,1.6595538854599,2.5963387489318848,0.2555469572544098,0
540617.3686490393,3434877.4483208344,Jalandhar,-8.478217124938965,-15.041479110717773,0.7367151379585266,2.340662956237793,0.2304689586162567,0
562217.3686490393,3469437.4483208344,Jalandhar,-8.862645149230957,-15.806181907653809,0.2576269209384918,0.061621543020009995,0.05880589410662651,0
566447.3686490393,3465657.4483208344,Jalandhar,-9.804657936096191,-14.025773048400879,-1.6142163276672363,2.0418944358825684,0.1806911826133728,0
546827.3686490393,3465387.4483208344,Jalandhar,-6.336728572845459,-14.081159591674805,2.9006402492523193,3.3621740341186523,0.10141242295503616,0
550157.3686490393,3435147.4483208344,Jalandhar,-8.685296058654785,-14.521324157714844,0.7368013858795166,1.316799521446228,0.7027372121810913,0
573647.3686490393,3474747.4483208344,Jalandhar,-6.339101314544678,-10.829061508178711,-0.23985892534255981,0.9909007549285889,2.171720266342163,0
563747.3686490393,3453597.4483208344,Jalandhar,-8.042009353637695,-14.544730186462402,0.5559133291244507,1.9514538049697876,0.42102983593940735,0
548537.3686490393,3482757.4483208344,Jalandhar,-7.931204795837402,-14.207962036132812,-0.13544321060180664,2.718120813369751,0.4185290038585663,0
562577.3686490393,3479877.4483208344,Jalandhar,-7.082001686096191,-12.55408763885498,0.8077793121337891,2.6598851680755615,0.1038723811507225,0
535127.3686490393,3445227.4483208344,Jalandhar,-8.95688247680664,-14.588685989379883,-1.1821496486663818,-0.3640957772731781,0.1702715903520584,0
567167.3686490393,3435777.4483208344,Jalandhar,-7.388537883758545,-13.091755867004395,0.8038323521614075,1.5547438859939575,0.43031278252601624,0
570497.3686490393,3431637.4483208344,Jalandhar,-8.869644165039062,-15.084875106811523,-0.13030722737312317,1.3284153938293457,0.17777426540851593,0
528197.3686490393,3471687.4483208344,Kapurthala,-8.725275993347168,-14.909079551696777,2.7779598236083984,1.9706084728240967,0.05898454040288925,0
543947.3686490393,3467007.4483208344,Kapurthala,-6.994810104370117,-13.454694747924805,-1.148996114730835,2.8149073123931885,0.03774292767047882,0
520457.3686490393,3452517.4483208344,Kapurthala,-7.811624526977539,-14.366430282592773,1.6995593309402466,1.0143860578536987,0.060449618846178055,0
523427.3686490393,3455127.4483208344,Kapurthala,-7.981463432312012,-13.756156921386719,-0.7188752889633179,3.5030529499053955,0.024896817281842232,0
539897.3686490393,3464847.4483208344,Kapurthala,-8.889463424682617,-13.476664543151855,-0.9634350538253784,1.8270089626312256,0.07572504132986069,0
543047.3686490393,3489957.4483208344,Kapurthala,-8.462891578674316,-15.679373741149902,-0.703030526638031,1.0073529481887817,0.11426843702793121,0
521177.3686490393,3467547.4483208344,Kapurthala,-9.799757957458496,-14.059276580810547,-1.514436960220337,1.0864853858947754,0.014930489473044872,0
536297.3686490393,3458367.4483208344,Kapurthala,-9.110602378845215,-14.087268829345703,-1.1756376028060913,1.022631049156189,0.32615241408348083,0
567077.3686490393,3452517.4483208344,Kapurthala,-10.02134895324707,-16.521766662597656,0.3355100750923157,-1.9571983814239502,0.21474875509738922,0
535757.3686490393,3475467.4483208344,Kapurthala,-6.783383369445801,-12.290986061096191,-0.46670177578926086,0.20290155708789825,0.2427794337272644,0
543317.3686490393,3465477.4483208344,Kapurthala,-9.125680923461914,-14.093657493591309,-0.9860717058181763,1.1252821683883667,0.3328302800655365,0
537017.3686490393,3484467.4483208344,Kapurthala,-11.113993644714355,-13.733258247375488,-1.892438292503357,2.2058215141296387,0.18428125977516174,0
532517.3686490393,3459087.4483208344,Kapurthala,-9.579164505004883,-14.881427764892578,-1.0296251773834229,0.32284507155418396,0.07815037667751312,0
536837.3686490393,3479607.4483208344,Kapurthala,-11.650492668151855,-15.256980895996094,-1.8694310188293457,0.9433671236038208,0.08677496016025543,0
529727.3686490393,3460797.4483208344,Kapurthala,-8.432942390441895,-14.166884422302246,-2.5004773139953613,3.312516689300537,0.17874620854854584,0
536297.3686490393,3486537.4483208344,Kapurthala,-11.950837135314941,-16.603832244873047,-1.3783848285675049,-0.5920710563659668,0.05970238521695137,0
522887.3686490393,3463587.4483208344,Kapurthala,-8.834432601928711,-14.215594291687012,0.9597766995429993,0.6695709824562073,0.02011999860405922,0
577877.3686490393,3468177.4483208344,Kapurthala,-10.97929573059082,-16.24686622619629,-2.178755044937134,-0.5565119385719299,0.19285166263580322,0
546647.3686490393,3499407.4483208344,Kapurthala,-10.634872436523438,-14.953030586242676,-1.1920396089553833,0.5319350957870483,0.1390359103679657,0
574007.3686490393,3458637.4483208344,Kapurthala,-8.055524826049805,-12.978570938110352,-0.4397285282611847,2.086451768875122,0.3611515760421753,0
541517.3686490393,3488787.4483208344,Kapurthala,-9.632810592651367,-14.261581420898438,0.8005952835083008,1.4579733610153198,0.14591200649738312,0
524597.3686490393,3447747.4483208344,Kapurthala,-6.353728771209717,-12.62508487701416,2.9424080848693848,2.32308292388916,1.670021653175354,0
573287.3686490393,3451617.4483208344,Kapurthala,-4.028553485870361,-13.382287979125977,-0.9288966655731201,2.4542348384857178,0.746314287185669,0
528647.3686490393,3473667.4483208344,Kapurthala,-9.302872657775879,-15.273452758789062,-1.004959225654602,2.331667423248291,0.13620102405548096,0
531707.3686490393,3466647.4483208344,Kapurthala,-8.660634994506836,-14.570205688476562,-1.0696378946304321,1.3335355520248413,0.15629617869853973,0
501377.3686490393,3447747.4483208344,Kapurthala,-5.704248428344727,-11.706413269042969,1.1007858514785767,1.106438159942627,0.3229146897792816,0
512267.3686490393,3448467.4483208344,Kapurthala,-11.35361099243164,-17.729475021362305,-0.6933180689811707,-1.3267927169799805,0.02061309851706028,0
539357.3686490393,3466647.4483208344,Kapurthala,-7.277068614959717,-13.54227066040039,0.6126420497894287,0.7279573082923889,0.21546471118927002,0
545477.3686490393,3472227.4483208344,Kapurthala,-12.224784851074219,-18.36326026916504,-4.9857306480407715,-2.364009380340576,0.08236169070005417,0
539267.3686490393,3484827.4483208344,Kapurthala,-8.729358673095703,-14.092498779296875,-0.48179343342781067,0.1848384588956833,0.744234561920166,0
497237.3686490393,3446217.4483208344,Kapurthala,-8.67345905303955,-12.366506576538086,0.7364271283149719,2.098200798034668,0.15786775946617126,0
526757.3686490393,3473757.4483208344,Kapurthala,-9.137388229370117,-15.706387519836426,-0.6269695162773132,0.24019822478294373,0.10580743104219437,0
534317.3686490393,3478707.4483208344,Kapurthala,-6.070345401763916,-14.797087669372559,2.7161245346069336,4.840943813323975,0.1056729257106781,0
542507.3686490393,3486717.4483208344,Kapurthala,-8.143298149108887,-13.015286445617676,1.4940252304077148,2.278764486312866,0.350646436214447,0
523427.3686490393,3478527.4483208344,Kapurthala,-10.351278305053711,-16.25743865966797,-1.656361699104309,1.0344178676605225,0.21852289140224457,0
572567.3686490393,3464577.4483208344,Kapurthala,-8.331938743591309,-14.483283042907715,-0.010082922875881195,1.6271791458129883,0.9116945266723633,0
538907.3686490393,3466197.4483208344,Kapurthala,-8.57331657409668,-13.210461616516113,-1.242579698562622,3.3038299083709717,0.2301671802997589,0
521447.3686490393,3469347.4483208344,Kapurthala,-10.266837120056152,-13.576919555664062,-1.5333527326583862,1.170668125152588,0.08077093213796616,0
579857.3686490393,3465477.4483208344,Kapurthala,-8.976840019226074,-14.48129940032959,-0.07916371524333954,2.214179515838623,0.09827032685279846,0
537467.3686490393,3465297.4483208344,Kapurthala,-7.216439247131348,-12.432506561279297,1.2315210103988647,2.014970302581787,0.7827571630477905,0
539717.3686490393,3475827.4483208344,Kapurthala,-10.070765495300293,-15.79880142211914,-2.7153384685516357,1.0486993789672852,0.018019206821918488,0
518297.3686490393,3476097.4483208344,Kapurthala,-4.539709091186523,-12.194586753845215,1.9994875192642212,1.083217740058899,0.7376079559326172,0
518207.3686490393,3458727.4483208344,Kapurthala,-10.492271423339844,-15.759971618652344,-0.36553019285202026,0.20006269216537476,0.27750352025032043,0
551597.3686490393,3501297.4483208344,Kapurthala,-9.470142364501953,-13.438627243041992,-1.2063941955566406,3.7708072662353516,0.28670382499694824,0
579857.3686490393,3465117.4483208344,Kapurthala,-7.763251781463623,-12.976630210876465,-0.9145278334617615,0.38005200028419495,0.23036547005176544,0
514877.3686490393,3466557.4483208344,Kapurthala,-8.48381519317627,-14.64828872680664,-0.4700482189655304,0.09896260499954224,0.45096540451049805,0
528917.3686490393,3469347.4483208344,Kapurthala,-10.500199317932129,-15.78058910369873,-0.4881783723831177,-0.12985903024673462,0.19675542414188385,0
518747.3686490393,3466377.4483208344,Kapurthala,-8.910696029663086,-14.857551574707031,0.8301655650138855,2.0758023262023926,0.06368143856525421,0
517937.3686490393,3469437.4483208344,Kapurthala,-10.298988342285156,-15.747775077819824,-1.1272391080856323,1.3021814823150635,0.11063947528600693,0
518117.3686490393,3460347.4483208344,Kapurthala,-8.562799453735352,-14.399230003356934,2.391569137573242,2.242119789123535,0.044347189366817474,0
576257.3686490393,3468087.4483208344,Kapurthala,-7.870260715484619,-13.175914764404297,-1.273607611656189,1.9026046991348267,0.2703908383846283,0
540797.3686490393,3469527.4483208344,Kapurthala,-8.560213088989258,-12.472332954406738,2.5548393726348877,3.6379501819610596,0.09124980866909027,0
570317.3686490393,3455937.4483208344,Kapurthala,-6.929279804229736,-13.419278144836426,1.4090105295181274,0.16132649779319763,0.02860049530863762,0
542777.3686490393,3494637.4483208344,Kapurthala,-8.997457504272461,-14.829850196838379,-0.8645488023757935,0.8093849420547485,0.6372446417808533,0
529277.3686490393,3480237.4483208344,Kapurthala,-11.056344032287598,-15.545011520385742,-0.9965280890464783,-0.5889520645141602,0.09277106076478958,0
544127.3686490393,3495807.4483208344,Kapurthala,-9.446433067321777,-14.975920677185059,-1.2701224088668823,1.0071567296981812,0.04248972237110138,0
546377.3686490393,3490587.4483208344,Kapurthala,-5.56563138961792,-12.452740669250488,1.535537838935852,1.8446145057678223,0.6796073317527771,0
574187.3686490393,3467457.4483208344,Kapurthala,-9.034080505371094,-14.578058242797852,0.6868532299995422,1.5850886106491089,0.47037041187286377,0
523427.3686490393,3465927.4483208344,Kapurthala,-9.097930908203125,-13.502464294433594,-1.4041746854782104,2.026998996734619,0.08588302880525589,0
520007.3686490393,3458187.4483208344,Kapurthala,-9.292572975158691,-15.017027854919434,-0.9370701313018799,2.089398145675659,0.20938952267169952,0
538907.3686490393,3486447.4483208344,Kapurthala,-8.001605987548828,-13.8629789352417,0.479143351316452,1.21992826461792,0.5724908709526062,0
577517.3686490393,3458907.4483208344,Kapurthala,-10.674202919006348,-15.752547264099121,-1.9945021867752075,-0.672331690788269,0.06300333142280579,0
542417.3686490393,3473217.4483208344,Kapurthala,-6.531441688537598,-12.4642972946167,1.934755563735962,0.9721459746360779,0.7315247654914856,0
530177.3686490393,3468177.4483208344,Kapurthala,-8.818984031677246,-15.28410530090332,-2.497359275817871,0.08231722563505173,0.28964248299598694,0
514067.3686490393,3463587.4483208344,Kapurthala,-9.772976875305176,-14.932835578918457,-2.314361095428467,1.021860957145691,1.15018892288208,0
518477.3686490393,3455307.4483208344,Kapurthala,-7.6257805824279785,-13.960015296936035,-2.211700201034546,2.8027875423431396,0.15703055262565613,0
539087.3686490393,3466377.4483208344,Kapurthala,-6.2207932472229,-11.917181968688965,0.4116668999195099,1.6246596574783325,0.20786452293395996,0
525497.3686490393,3464757.4483208344,Kapurthala,-8.982407569885254,-14.228256225585938,0.6515710949897766,0.5014784336090088,0.19988010823726654,0
573017.3686490393,3455847.4483208344,Kapurthala,-1.3534749746322632,-11.144976615905762,4.9705400466918945,0.6311888098716736,0.8203253149986267,0
541877.3686490393,3485637.4483208344,Kapurthala,-8.884864807128906,-14.334542274475098,0.6276136040687561,1.034530520439148,0.03758201748132706,0
527927.3686490393,3465477.4483208344,Kapurthala,-11.788785934448242,-14.939780235290527,-1.1958880424499512,0.5605300664901733,0.06732162833213806,0
526847.3686490393,3460797.4483208344,Kapurthala,-3.2635066509246826,-12.18832015991211,2.357588768005371,2.3329386711120605,0.5474898219108582,0
527027.3686490393,3450807.4483208344,Kapurthala,-8.467218399047852,-12.884662628173828,0.9562127590179443,3.588029384613037,0.026332706212997437,0
539537.3686490393,3461787.4483208344,Kapurthala,-10.143691062927246,-15.113600730895996,-0.6944627165794373,-0.4317909777164459,0.2779236137866974,0
540977.3686490393,3456657.4483208344,Kapurthala,-4.057345390319824,-15.527658462524414,0.8727460503578186,-0.6661601662635803,0.14435285329818726,0
537467.3686490393,3473037.4483208344,Kapurthala,-3.6257073879241943,-12.17805004119873,4.64962911605835,1.0969079732894897,0.9330859780311584,0
541517.3686490393,3483117.4483208344,Kapurthala,-10.923898696899414,-15.291268348693848,-1.5539060831069946,0.6538712978363037,0.01953200064599514,0
537377.3686490393,3458097.4483208344,Kapurthala,-8.104174613952637,-15.08937931060791,-1.3157575130462646,-0.46990346908569336,0.18989408016204834,0
534587.3686490393,3473397.4483208344,Kapurthala,-3.3292505741119385,-8.640264511108398,3.6544060707092285,2.8013858795166016,0.9254986643791199,0
576617.3686490393,3468897.4483208344,Kapurthala,-9.721435546875,-14.47578239440918,-1.0073870420455933,2.1045260429382324,0.45210662484169006,0
521447.3686490393,3454677.4483208344,Kapurthala,-8.004324913024902,-15.211134910583496,-0.78340083360672,-0.12200726568698883,0.5489248633384705,0
535937.3686490393,3480507.4483208344,Kapurthala,-10.06928539276123,-15.140650749206543,0.14793086051940918,1.1233059167861938,0.13366051018238068,0
572747.3686490393,3460077.4483208344,Kapurthala,-8.597973823547363,-13.897387504577637,-0.2636467218399048,1.054760217666626,0.07238934189081192,0
576887.3686490393,3463497.4483208344,Kapurthala,-7.535667896270752,-13.35279369354248,-0.8637745976448059,-0.1386890411376953,0.33277133107185364,0
542867.3686490393,3493107.4483208344,Kapurthala,-7.804003715515137,-12.805437088012695,1.6190688610076904,2.702341079711914,0.05591597408056259,0
540257.3686490393,3476007.4483208344,Kapurthala,-7.394261360168457,-14.34492015838623,0.41405826807022095,1.0872970819473267,1.1929761171340942,0
539447.3686490393,3463407.4483208344,Kapurthala,-8.487165451049805,-15.470476150512695,0.595863938331604,2.2907137870788574,0.11486583948135376,0
523157.3686490393,3448557.4483208344,Kapurthala,-3.1117782592773438,-13.11097526550293,1.5064458847045898,3.0893919467926025,1.2574400901794434,0
539087.3686490393,3465027.4483208344,Kapurthala,-6.879665851593018,-12.778904914855957,-0.0701136663556099,1.2493841648101807,0.26261499524116516,0
543947.3686490393,3481317.4483208344,Kapurthala,-9.533963203430176,-13.484070777893066,-0.5267589092254639,1.5757017135620117,0.1529494971036911,0
544127.3686490393,3492297.4483208344,Kapurthala,-9.544596672058105,-14.43295669555664,-0.347484827041626,1.4814940690994263,0.10814646631479263,0
540707.3686490393,3471417.4483208344,Kapurthala,-7.798912525177002,-12.376516342163086,-0.2625272274017334,1.9719606637954712,0.028181878849864006,0
540617.3686490393,3468717.4483208344,Kapurthala,-8.76616382598877,-14.725845336914062,1.6498630046844482,0.23570680618286133,0.03794568404555321,0
532157.3686490393,3485007.4483208344,Kapurthala,-9.634824752807617,-14.22209358215332,0.3596439063549042,1.0114885568618774,0.35759058594703674,0
524507.3686490393,3474027.4483208344,Kapurthala,-11.560199737548828,-15.507184982299805,0.6770710945129395,0.4405956566333771,0.32215985655784607,0
514427.3686490393,3459537.4483208344,Kapurthala,-9.929261207580566,-15.073132514953613,-2.980691909790039,3.2471659183502197,0.05168740078806877,0
539447.3686490393,3489327.4483208344,Kapurthala,-7.128176212310791,-14.463404655456543,0.3679177761077881,0.9129458665847778,0.22571568191051483,0
543047.3686490393,3464397.4483208344,Kapurthala,-7.567460060119629,-12.845073699951172,1.154417872428894,1.4751203060150146,1.2491931915283203,0
511187.3686490393,3451077.4483208344,Kapurthala,-8.686056137084961,-17.06719398498535,4.079790115356445,1.0666862726211548,0.13858798146247864,0
571757.3686490393,3463857.4483208344,Kapurthala,-6.875730037689209,-12.8462553024292,-0.3567609190940857,0.12543237209320068,0.09143995493650436,0
542957.3686490393,3461787.4483208344,Kapurthala,-8.280925750732422,-13.611538887023926,-1.0377482175827026,2.357170820236206,0.09822098165750504,0
525587.3686490393,3468627.4483208344,Kapurthala,-9.295785903930664,-13.509221076965332,-0.7560529112815857,2.0678350925445557,0.04333192855119705,0
527747.3686490393,3461697.4483208344,Kapurthala,-7.212672233581543,-14.124886512756348,3.544992446899414,3.0284972190856934,0.13140177726745605,0
548177.3686490393,3483747.4483208344,Kapurthala,0.40437912940979004,-12.482931137084961,4.388982772827148,0.3035559058189392,1.2740747928619385,0
515507.3686490393,3462237.4483208344,Kapurthala,-9.389883995056152,-15.59993839263916,-1.9665210247039795,2.790724754333496,0.6828533411026001,0
497507.3686490393,3446577.4483208344,Kapurthala,-11.812094688415527,-15.704320907592773,1.0463128089904785,1.1802324056625366,0.312397837638855,0
526937.3686490393,3462417.4483208344,Kapurthala,-9.274749755859375,-14.480124473571777,-3.2609944343566895,0.02127555012702942,0.5822317004203796,0
584987.3686490393,3459267.4483208344,Kapurthala,-9.994489669799805,-14.921701431274414,-2.378643751144409,-0.18745675683021545,0.3214600682258606,0
519827.3686490393,3465837.4483208344,Kapurthala,-8.123692512512207,-13.150057792663574,-0.05846378579735756,2.9900667667388916,0.4674997329711914,0
513077.3686490393,3449457.4483208344,Kapurthala,-11.922789573669434,-17.05561637878418,-0.9995651841163635,-0.42897939682006836,0.03405186906456947,0
540347.3686490393,3490497.4483208344,Kapurthala,-7.66060733795166,-13.162221908569336,1.4306141138076782,0.9901628494262695,0.21522653102874756,0
575537.3686490393,3455127.4483208344,Kapurthala,-8.190729141235352,-12.292150497436523,1.518166422843933,1.6234697103500366,0.5005386471748352,0
517847.3686490393,3460347.4483208344,Kapurthala,-0.21578067541122437,-9.012434959411621,2.8953206539154053,0.9329731464385986,0.3088222146034241,0
539357.3686490393,3480597.4483208344,Kapurthala,-9.733245849609375,-14.1189603805542,-1.2281562089920044,2.529693365097046,0.1004469245672226,0
534047.3686490393,3469527.4483208344,Kapurthala,-4.040525436401367,-10.9903564453125,3.1481785774230957,2.3173985481262207,0.3947376608848572,0
536567.3686490393,3470787.4483208344,Kapurthala,-2.7325243949890137,-8.930376052856445,3.3456578254699707,3.09791898727417,0.35601094365119934,0
510197.3686490393,3449367.4483208344,Kapurthala,-12.693130493164062,-15.881147384643555,-3.435486078262329,-1.414513111114502,0.08162520825862885,0
531617.3686490393,3462957.4483208344,Kapurthala,-9.419794082641602,-14.689659118652344,-1.969643235206604,0.7468354105949402,0.10921875387430191,0
542237.3686490393,3473487.4483208344,Kapurthala,-8.661630630493164,-13.92998218536377,-0.6349624395370483,1.0728853940963745,0.05581286922097206,0
544307.3686490393,3497607.4483208344,Kapurthala,1.1316522359848022,-10.582169532775879,4.70134973526001,3.1694090366363525,0.8885018825531006,0
547547.3686490393,3472767.4483208344,Kapurthala,-6.927581787109375,-12.387104988098145,2.7682230472564697,2.4606237411499023,0.10403469949960709,0
535667.3686490393,3457827.4483208344,Kapurthala,-4.410827159881592,-11.280445098876953,3.1903374195098877,3.0775890350341797,0.0883699432015419,0
535757.3686490393,3468537.4483208344,Kapurthala,-6.753495216369629,-12.016616821289062,-2.562818765640259,1.2255549430847168,0.17161084711551666,0
584177.3686490393,3462147.4483208344,Kapurthala,-7.808330535888672,-14.80919361114502,1.096217155456543,1.9509247541427612,0.4895932972431183,0
571127.3686490393,3465927.4483208344,Kapurthala,-6.379241466522217,-12.912858009338379,1.5207711458206177,2.461721420288086,0.9288079142570496,0
522437.3686490393,3449097.4483208344,Kapurthala,-8.620468139648438,-14.20361614227295,-2.6491124629974365,3.0784449577331543,0.1578279584646225,0
522887.3686490393,3468897.4483208344,Kapurthala,-8.684599876403809,-14.744379997253418,-1.0145941972732544,1.767417073249817,0.1618746668100357,0
