date,district,acq_fraction,bbox_fraction,era
2015-07-08,Patiala,1.0,1.0,era_unreliable
2015-07-08,Rupnagar,1.0,1.0,era_unreliable
2015-07-08,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-08,Sangrur,1.0,1.0,era_unreliable
2015-07-08,Tarn Taran,1.0,1.0,era_unreliable
2015-07-09,Amritsar,1.0,1.0,era_unreliable
2015-07-09,Barnala,1.0,1.0,era_unreliable
2015-07-09,Bathinda,1.0,1.0,era_unreliable
2015-07-09,Faridkot,1.0,1.0,era_unreliable
2015-07-09,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-09,Firozpur,1.0,1.0,era_unreliable
2015-07-09,Gurdaspur,1.0,1.0,era_unreliable
2015-07-09,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-09,Jalandhar,1.0,1.0,era_unreliable
2015-07-09,Kapurthala,1.0,1.0,era_unreliable
2015-07-09,Ludhiana,1.0,1.0,era_unreliable
2015-07-09,Mansa,1.0,1.0,era_unreliable
2015-07-09,Moga,1.0,1.0,era_unreliable
2015-07-09,Muktsar,1.0,1.0,era_unreliable
2015-07-09,Nawanshahr,1.0,1.0,era_unreliable
2015-07-09,Patiala,1.0,1.0,era_unreliable
2015-07-09,Rupnagar,1.0,1.0,era_unreliable
2015-07-09,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-09,Sangrur,1.0,1.0,era_unreliable
2015-07-09,Tarn Taran,1.0,1.0,era_unreliable
2015-07-10,Amritsar,1.0,1.0,era_unreliable
2015-07-10,Barnala,1.0,1.0,era_unreliable
2015-07-10,Bathinda,1.0,1.0,era_unreliable
2015-07-10,Faridkot,1.0,1.0,era_unreliable
2015-07-10,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-10,Firozpur,1.0,1.0,era_unreliable
2015-07-10,Gurdaspur,1.0,1.0,era_unreliable
2015-07-10,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-10,Jalandhar,1.0,1.0,era_unreliable
2015-07-10,Kapurthala,1.0,1.0,era_unreliable
2015-07-10,Ludhiana,1.0,1.0,era_unreliable
2015-07-10,Mansa,1.0,1.0,era_unreliable
2015-07-10,Moga,1.0,1.0,era_unreliable
2015-07-10,Muktsar,1.0,1.0,era_unreliable
2015-07-10,Nawanshahr,1.0,1.0,era_unreliable
2015-07-10,Patiala,1.0,1.0,era_unreliable
2015-07-10,Rupnagar,1.0,1.0,era_unreliable
2015-07-10,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-10,Sangrur,1.0,1.0,era_unreliable
2015-07-10,Tarn Taran,1.0,1.0,era_unreliable
2015-07-11,Amritsar,1.0,1.0,era_unreliable
2015-07-11,Barnala,1.0,1.0,era_unreliable
2015-07-11,Bathinda,1.0,1.0,era_unreliable
2015-07-11,Faridkot,1.0,1.0,era_unreliable
2015-07-11,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-11,Firozpur,1.0,1.0,era_unreliable
2015-07-11,Gurdaspur,1.0,1.0,era_unreliable
2015-07-11,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-11,Jalandhar,1.0,1.0,era_unreliable
2015-07-11,Kapurthala,1.0,1.0,era_unreliable
2015-07-11,Ludhiana,1.0,1.0,era_unreliable
2015-07-11,Mansa,1.0,1.0,era_unreliable
2015-07-11,Moga,1.0,1.0,era_unreliable
2015-07-11,Muktsar,1.0,1.0,era_unreliable
2015-07-11,Nawanshahr,1.0,1.0,era_unreliable
2015-07-11,Patiala,1.0,1.0,era_unreliable
2015-07-11,Rupnagar,1.0,1.0,era_unreliable
2015-07-11,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-11,Sangrur,1.0,1.0,era_unreliable
2015-07-11,Tarn Taran,1.0,1.0,era_unreliable
2015-07-12,Amritsar,1.0,1.0,era_unreliable
2015-07-12,Barnala,1.0,1.0,era_unreliable
2015-07-12,Bathinda,1.0,1.0,era_unreliable
2015-07-12,Faridkot,1.0,1.0,era_unreliable
2015-07-12,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-12,Firozpur,1.0,1.0,era_unreliable
2015-07-12,Gurdaspur,1.0,1.0,era_unreliable
2015-07-12,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-12,Jalandhar,1.0,1.0,era_unreliable
2015-07-12,Kapurthala,1.0,1.0,era_unreliable
2015-07-12,Ludhiana,1.0,1.0,era_unreliable
2015-07-12,Mansa,1.0,1.0,era_unreliable
2015-07-12,Moga,1.0,1.0,era_unreliable
2015-07-12,Muktsar,1.0,1.0,era_unreliable
2015-07-12,Nawanshahr,1.0,1.0,era_unreliable
2015-07-12,Patiala,1.0,1.0,era_unreliable
2015-07-12,Rupnagar,1.0,1.0,era_unreliable
2015-07-12,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-12,Sangrur,1.0,1.0,era_unreliable
2015-07-12,Tarn Taran,1.0,1.0,era_unreliable
2015-07-13,Amritsar,1.0,1.0,era_unreliable
2015-07-13,Barnala,1.0,1.0,era_unreliable
2015-07-13,Bathinda,1.0,1.0,era_unreliable
2015-07-13,Faridkot,1.0,1.0,era_unreliable
2015-07-13,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-13,Firozpur,1.0,1.0,era_unreliable
2015-07-13,Gurdaspur,1.0,1.0,era_unreliable
2015-07-13,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-13,Jalandhar,1.0,1.0,era_unreliable
2015-07-13,Kapurthala,1.0,1.0,era_unreliable
2015-07-13,Ludhiana,1.0,1.0,era_unreliable
2015-07-13,Mansa,1.0,1.0,era_unreliable
2015-07-13,Moga,1.0,1.0,era_unreliable
2015-07-13,Muktsar,1.0,1.0,era_unreliable
2015-07-13,Nawanshahr,1.0,1.0,era_unreliable
2015-07-13,Patiala,1.0,1.0,era_unreliable
2015-07-13,Rupnagar,1.0,1.0,era_unreliable
2015-07-13,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-13,Sangrur,1.0,1.0,era_unreliable
2015-07-13,Tarn Taran,1.0,1.0,era_unreliable
2015-07-14,Amritsar,1.0,1.0,era_unreliable
2015-07-14,Barnala,1.0,1.0,era_unreliable
2015-07-14,Bathinda,1.0,1.0,era_unreliable
2015-07-14,Faridkot,1.0,1.0,era_unreliable
2015-07-14,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-14,Firozpur,1.0,1.0,era_unreliable
2015-07-14,Gurdaspur,1.0,1.0,era_unreliable
2015-07-14,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-14,Jalandhar,1.0,1.0,era_unreliable
2015-07-14,Kapurthala,1.0,1.0,era_unreliable
2015-07-14,Ludhiana,1.0,1.0,era_unreliable
2015-07-14,Mansa,1.0,1.0,era_unreliable
2015-07-14,Moga,1.0,1.0,era_unreliable
2015-07-14,Muktsar,1.0,1.0,era_unreliable
2015-07-14,Nawanshahr,1.0,1.0,era_unreliable
2015-07-14,Patiala,1.0,1.0,era_unreliable
2015-07-14,Rupnagar,1.0,1.0,era_unreliable
2015-07-14,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-14,Sangrur,1.0,1.0,era_unreliable
2015-07-14,Tarn Taran,1.0,1.0,era_unreliable
2015-07-15,Amritsar,1.0,1.0,era_unreliable
2015-07-15,Barnala,1.0,1.0,era_unreliable
2015-07-15,Bathinda,1.0,1.0,era_unreliable
2015-07-15,Faridkot,1.0,1.0,era_unreliable
2015-07-15,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-15,Firozpur,1.0,1.0,era_unreliable
2015-07-15,Gurdaspur,1.0,1.0,era_unreliable
2015-07-15,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-15,Jalandhar,1.0,1.0,era_unreliable
2015-07-15,Kapurthala,1.0,1.0,era_unreliable
2015-07-15,Ludhiana,1.0,1.0,era_unreliable
2015-07-15,Mansa,1.0,1.0,era_unreliable
2015-07-15,Moga,1.0,1.0,era_unreliable
2015-07-15,Muktsar,1.0,1.0,era_unreliable
2015-07-15,Nawanshahr,1.0,1.0,era_unreliable
2015-07-15,Patiala,1.0,1.0,era_unreliable
2015-07-15,Rupnagar,1.0,1.0,era_unreliable
2015-07-15,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-15,Sangrur,1.0,1.0,era_unreliable
2015-07-15,Tarn Taran,1.0,1.0,era_unreliable
2015-07-16,Amritsar,1.0,1.0,era_unreliable
2015-07-16,Barnala,1.0,1.0,era_unreliable
2015-07-16,Bathinda,1.0,1.0,era_unreliable
2015-07-16,Faridkot,1.0,1.0,era_unreliable
2015-07-16,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-16,Firozpur,1.0,1.0,era_unreliable
2015-07-16,Gurdaspur,1.0,1.0,era_unreliable
2015-07-16,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-16,Jalandhar,1.0,1.0,era_unreliable
2015-07-16,Kapurthala,1.0,1.0,era_unreliable
2015-07-16,Ludhiana,1.0,1.0,era_unreliable
2015-07-16,Mansa,1.0,1.0,era_unreliable
2015-07-16,Moga,1.0,1.0,era_unreliable
2015-07-16,Muktsar,1.0,1.0,era_unreliable
2015-07-16,Nawanshahr,1.0,1.0,era_unreliable
2015-07-16,Patiala,1.0,1.0,era_unreliable
2015-07-16,Rupnagar,1.0,1.0,era_unreliable
2015-07-16,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-16,Sangrur,1.0,1.0,era_unreliable
2015-07-16,Tarn Taran,1.0,1.0,era_unreliable
2015-07-17,Amritsar,1.0,1.0,era_unreliable
2015-07-17,Barnala,1.0,1.0,era_unreliable
2015-07-17,Bathinda,1.0,1.0,era_unreliable
2015-07-17,Faridkot,1.0,1.0,era_unreliable
2015-07-17,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-17,Firozpur,1.0,1.0,era_unreliable
2015-07-17,Gurdaspur,1.0,1.0,era_unreliable
2015-07-17,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-17,Jalandhar,1.0,1.0,era_unreliable
2015-07-17,Kapurthala,1.0,1.0,era_unreliable
2015-07-17,Ludhiana,1.0,1.0,era_unreliable
2015-07-17,Mansa,1.0,1.0,era_unreliable
2015-07-17,Moga,1.0,1.0,era_unreliable
2015-07-17,Muktsar,1.0,1.0,era_unreliable
2015-07-17,Nawanshahr,1.0,1.0,era_unreliable
2015-07-17,Patiala,1.0,1.0,era_unreliable
2015-07-17,Rupnagar,1.0,1.0,era_unreliable
2015-07-17,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-17,Sangrur,1.0,1.0,era_unreliable
2015-07-17,Tarn Taran,1.0,1.0,era_unreliable
2015-07-18,Amritsar,1.0,1.0,era_unreliable
2015-07-18,Barnala,1.0,1.0,era_unreliable
2015-07-18,Bathinda,1.0,1.0,era_unreliable
2015-07-18,Faridkot,1.0,1.0,era_unreliable
2015-07-18,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-18,Firozpur,1.0,1.0,era_unreliable
2015-07-18,Gurdaspur,1.0,1.0,era_unreliable
2015-07-18,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-18,Jalandhar,1.0,1.0,era_unreliable
2015-07-18,Kapurthala,1.0,1.0,era_unreliable
2015-07-18,Ludhiana,1.0,1.0,era_unreliable
2015-07-18,Mansa,1.0,1.0,era_unreliable
2015-07-18,Moga,1.0,1.0,era_unreliable
2015-07-18,Muktsar,1.0,1.0,era_unreliable
2015-07-18,Nawanshahr,1.0,1.0,era_unreliable
2015-07-18,Patiala,1.0,1.0,era_unreliable
2015-07-18,Rupnagar,1.0,1.0,era_unreliable
2015-07-18,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-18,Sangrur,1.0,1.0,era_unreliable
2015-07-18,Tarn Taran,1.0,1.0,era_unreliable
2015-07-19,Amritsar,1.0,1.0,era_unreliable
2015-07-19,Barnala,1.0,1.0,era_unreliable
2015-07-19,Bathinda,1.0,1.0,era_unreliable
2015-07-19,Faridkot,1.0,1.0,era_unreliable
2015-07-19,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-19,Firozpur,1.0,1.0,era_unreliable
2015-07-19,Gurdaspur,1.0,1.0,era_unreliable
2015-07-19,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-19,Jalandhar,1.0,1.0,era_unreliable
2015-07-19,Kapurthala,1.0,1.0,era_unreliable
2015-07-19,Ludhiana,1.0,1.0,era_unreliable
2015-07-19,Mansa,1.0,1.0,era_unreliable
2015-07-19,Moga,1.0,1.0,era_unreliable
2015-07-19,Muktsar,1.0,1.0,era_unreliable
2015-07-19,Nawanshahr,1.0,1.0,era_unreliable
2015-07-19,Patiala,1.0,1.0,era_unreliable
2015-07-19,Rupnagar,1.0,1.0,era_unreliable
2015-07-19,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-19,Sangrur,1.0,1.0,era_unreliable
2015-07-19,Tarn Taran,1.0,1.0,era_unreliable
2015-07-20,Amritsar,1.0,1.0,era_unreliable
2015-07-20,Barnala,1.0,1.0,era_unreliable
2015-07-20,Bathinda,1.0,1.0,era_unreliable
2015-07-20,Faridkot,1.0,1.0,era_unreliable
2015-07-20,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-20,Firozpur,1.0,1.0,era_unreliable
2015-07-20,Gurdaspur,1.0,1.0,era_unreliable
2015-07-20,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-20,Jalandhar,1.0,1.0,era_unreliable
2015-07-20,Kapurthala,1.0,1.0,era_unreliable
2015-07-20,Ludhiana,1.0,1.0,era_unreliable
2015-07-20,Mansa,1.0,1.0,era_unreliable
2015-07-20,Moga,1.0,1.0,era_unreliable
2015-07-20,Muktsar,1.0,1.0,era_unreliable
2015-07-20,Nawanshahr,1.0,1.0,era_unreliable
2015-07-20,Patiala,1.0,1.0,era_unreliable
2015-07-20,Rupnagar,1.0,1.0,era_unreliable
2015-07-20,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-20,Sangrur,1.0,1.0,era_unreliable
2015-07-20,Tarn Taran,1.0,1.0,era_unreliable
2015-07-21,Amritsar,1.0,1.0,era_unreliable
2015-07-21,Barnala,1.0,1.0,era_unreliable
2015-07-21,Bathinda,1.0,1.0,era_unreliable
2015-07-21,Faridkot,1.0,1.0,era_unreliable
2015-07-21,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-21,Firozpur,1.0,1.0,era_unreliable
2015-07-21,Gurdaspur,1.0,1.0,era_unreliable
2015-07-21,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-21,Jalandhar,1.0,1.0,era_unreliable
2015-07-21,Kapurthala,1.0,1.0,era_unreliable
2015-07-21,Ludhiana,1.0,1.0,era_unreliable
2015-07-21,Mansa,1.0,1.0,era_unreliable
2015-07-21,Moga,1.0,1.0,era_unreliable
2015-07-21,Muktsar,1.0,1.0,era_unreliable
2015-07-21,Nawanshahr,1.0,1.0,era_unreliable
2015-07-21,Patiala,1.0,1.0,era_unreliable
2015-07-21,Rupnagar,1.0,1.0,era_unreliable
2015-07-21,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-21,Sangrur,1.0,1.0,era_unreliable
2015-07-21,Tarn Taran,1.0,1.0,era_unreliable
2015-07-22,Amritsar,1.0,1.0,era_unreliable
2015-07-22,Barnala,1.0,1.0,era_unreliable
2015-07-22,Bathinda,1.0,1.0,era_unreliable
2015-07-22,Faridkot,1.0,1.0,era_unreliable
2015-07-22,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-22,Firozpur,1.0,1.0,era_unreliable
2015-07-22,Gurdaspur,1.0,1.0,era_unreliable
2015-07-22,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-22,Jalandhar,1.0,1.0,era_unreliable
2015-07-22,Kapurthala,1.0,1.0,era_unreliable
2015-07-22,Ludhiana,1.0,1.0,era_unreliable
2015-07-22,Mansa,1.0,1.0,era_unreliable
2015-07-22,Moga,1.0,1.0,era_unreliable
2015-07-22,Muktsar,1.0,1.0,era_unreliable
2015-07-22,Nawanshahr,1.0,1.0,era_unreliable
2015-07-22,Patiala,1.0,1.0,era_unreliable
2015-07-22,Rupnagar,1.0,1.0,era_unreliable
2015-07-22,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-22,Sangrur,1.0,1.0,era_unreliable
2015-07-22,Tarn Taran,1.0,1.0,era_unreliable
2015-07-23,Amritsar,1.0,1.0,era_unreliable
2015-07-23,Barnala,1.0,1.0,era_unreliable
2015-07-23,Bathinda,1.0,1.0,era_unreliable
2015-07-23,Faridkot,1.0,1.0,era_unreliable
2015-07-23,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-23,Firozpur,1.0,1.0,era_unreliable
2015-07-23,Gurdaspur,1.0,1.0,era_unreliable
2015-07-23,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-23,Jalandhar,1.0,1.0,era_unreliable
2015-07-23,Kapurthala,1.0,1.0,era_unreliable
2015-07-23,Ludhiana,1.0,1.0,era_unreliable
2015-07-23,Mansa,1.0,1.0,era_unreliable
2015-07-23,Moga,1.0,1.0,era_unreliable
2015-07-23,Muktsar,1.0,1.0,era_unreliable
2015-07-23,Nawanshahr,1.0,1.0,era_unreliable
2015-07-23,Patiala,1.0,1.0,era_unreliable
2015-07-23,Rupnagar,1.0,1.0,era_unreliable
2015-07-23,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-23,Sangrur,1.0,1.0,era_unreliable
2015-07-23,Tarn Taran,1.0,1.0,era_unreliable
2015-07-24,Amritsar,1.0,1.0,era_unreliable
2015-07-24,Barnala,1.0,1.0,era_unreliable
2015-07-24,Bathinda,1.0,1.0,era_unreliable
2015-07-24,Faridkot,1.0,1.0,era_unreliable
2015-07-24,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-24,Firozpur,1.0,1.0,era_unreliable
2015-07-24,Gurdaspur,1.0,1.0,era_unreliable
2015-07-24,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-24,Jalandhar,1.0,1.0,era_unreliable
2015-07-24,Kapurthala,1.0,1.0,era_unreliable
2015-07-24,Ludhiana,1.0,1.0,era_unreliable
2015-07-24,Mansa,1.0,1.0,era_unreliable
2015-07-24,Moga,1.0,1.0,era_unreliable
2015-07-24,Muktsar,1.0,1.0,era_unreliable
2015-07-24,Nawanshahr,1.0,1.0,era_unreliable
2015-07-24,Patiala,1.0,1.0,era_unreliable
2015-07-24,Rupnagar,1.0,1.0,era_unreliable
2015-07-24,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-24,Sangrur,1.0,1.0,era_unreliable
2015-07-24,Tarn Taran,1.0,1.0,era_unreliable
2015-07-25,Amritsar,1.0,1.0,era_unreliable
2015-07-25,Barnala,1.0,1.0,era_unreliable
2015-07-25,Bathinda,1.0,1.0,era_unreliable
2015-07-25,Faridkot,1.0,1.0,era_unreliable
2015-07-25,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-25,Firozpur,1.0,1.0,era_unreliable
2015-07-25,Gurdaspur,1.0,1.0,era_unreliable
2015-07-25,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-25,Jalandhar,1.0,1.0,era_unreliable
2015-07-25,Kapurthala,1.0,1.0,era_unreliable
2015-07-25,Ludhiana,1.0,1.0,era_unreliable
2015-07-25,Mansa,1.0,1.0,era_unreliable
2015-07-25,Moga,1.0,1.0,era_unreliable
2015-07-25,Muktsar,1.0,1.0,era_unreliable
2015-07-25,Nawanshahr,1.0,1.0,era_unreliable
2015-07-25,Patiala,1.0,1.0,era_unreliable
2015-07-25,Rupnagar,1.0,1.0,era_unreliable
2015-07-25,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-25,Sangrur,1.0,1.0,era_unreliable
2015-07-25,Tarn Taran,1.0,1.0,era_unreliable
2015-07-26,Amritsar,1.0,1.0,era_unreliable
2015-07-26,Barnala,1.0,1.0,era_unreliable
2015-07-26,Bathinda,1.0,1.0,era_unreliable
2015-07-26,Faridkot,1.0,1.0,era_unreliable
2015-07-26,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-26,Firozpur,1.0,1.0,era_unreliable
2015-07-26,Gurdaspur,1.0,1.0,era_unreliable
2015-07-26,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-26,Jalandhar,1.0,1.0,era_unreliable
2015-07-26,Kapurthala,1.0,1.0,era_unreliable
2015-07-26,Ludhiana,1.0,1.0,era_unreliable
2015-07-26,Mansa,1.0,1.0,era_unreliable
2015-07-26,Moga,1.0,1.0,era_unreliable
2015-07-26,Muktsar,1.0,1.0,era_unreliable
2015-07-26,Nawanshahr,1.0,1.0,era_unreliable
2015-07-26,Patiala,1.0,1.0,era_unreliable
2015-07-26,Rupnagar,1.0,1.0,era_unreliable
2015-07-26,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-26,Sangrur,1.0,1.0,era_unreliable
2015-07-26,Tarn Taran,1.0,1.0,era_unreliable
2015-07-27,Amritsar,1.0,1.0,era_unreliable
2015-07-27,Barnala,1.0,1.0,era_unreliable
2015-07-27,Bathinda,1.0,1.0,era_unreliable
2015-07-27,Faridkot,1.0,1.0,era_unreliable
2015-07-27,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-27,Firozpur,1.0,1.0,era_unreliable
2015-07-27,Gurdaspur,1.0,1.0,era_unreliable
2015-07-27,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-27,Jalandhar,1.0,1.0,era_unreliable
2015-07-27,Kapurthala,1.0,1.0,era_unreliable
2015-07-27,Ludhiana,1.0,1.0,era_unreliable
2015-07-27,Mansa,1.0,1.0,era_unreliable
2015-07-27,Moga,1.0,1.0,era_unreliable
2015-07-27,Muktsar,1.0,1.0,era_unreliable
2015-07-27,Nawanshahr,1.0,1.0,era_unreliable
2015-07-27,Patiala,1.0,1.0,era_unreliable
2015-07-27,Rupnagar,1.0,1.0,era_unreliable
2015-07-27,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-27,Sangrur,1.0,1.0,era_unreliable
2015-07-27,Tarn Taran,1.0,1.0,era_unreliable
2015-07-28,Amritsar,1.0,1.0,era_unreliable
2015-07-28,Barnala,1.0,1.0,era_unreliable
2015-07-28,Bathinda,1.0,1.0,era_unreliable
2015-07-28,Faridkot,1.0,1.0,era_unreliable
2015-07-28,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-28,Firozpur,1.0,1.0,era_unreliable
2015-07-28,Gurdaspur,1.0,1.0,era_unreliable
2015-07-28,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-28,Jalandhar,1.0,1.0,era_unreliable
2015-07-28,Kapurthala,1.0,1.0,era_unreliable
2015-07-28,Ludhiana,1.0,1.0,era_unreliable
2015-07-28,Mansa,1.0,1.0,era_unreliable
2015-07-28,Moga,1.0,1.0,era_unreliable
2015-07-28,Muktsar,1.0,1.0,era_unreliable
2015-07-28,Nawanshahr,1.0,1.0,era_unreliable
2015-07-28,Patiala,1.0,1.0,era_unreliable
2015-07-28,Rupnagar,1.0,1.0,era_unreliable
2015-07-28,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-28,Sangrur,1.0,1.0,era_unreliable
2015-07-28,Tarn Taran,1.0,1.0,era_unreliable
2015-07-29,Amritsar,1.0,1.0,era_unreliable
2015-07-29,Barnala,1.0,1.0,era_unreliable
2015-07-29,Bathinda,1.0,1.0,era_unreliable
2015-07-29,Faridkot,1.0,1.0,era_unreliable
2015-07-29,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-29,Firozpur,1.0,1.0,era_unreliable
2015-07-29,Gurdaspur,1.0,1.0,era_unreliable
2015-07-29,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-29,Jalandhar,1.0,1.0,era_unreliable
2015-07-29,Kapurthala,1.0,1.0,era_unreliable
2015-07-29,Ludhiana,1.0,1.0,era_unreliable
2015-07-29,Mansa,1.0,1.0,era_unreliable
2015-07-29,Moga,1.0,1.0,era_unreliable
2015-07-29,Muktsar,1.0,1.0,era_unreliable
2015-07-29,Nawanshahr,1.0,1.0,era_unreliable
2015-07-29,Patiala,1.0,1.0,era_unreliable
2015-07-29,Rupnagar,1.0,1.0,era_unreliable
2015-07-29,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-29,Sangrur,1.0,1.0,era_unreliable
2015-07-29,Tarn Taran,1.0,1.0,era_unreliable
2015-07-30,Amritsar,1.0,1.0,era_unreliable
2015-07-30,Barnala,1.0,1.0,era_unreliable
2015-07-30,Bathinda,1.0,1.0,era_unreliable
2015-07-30,Faridkot,1.0,1.0,era_unreliable
2015-07-30,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-30,Firozpur,1.0,1.0,era_unreliable
2015-07-30,Gurdaspur,1.0,1.0,era_unreliable
2015-07-30,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-30,Jalandhar,1.0,1.0,era_unreliable
2015-07-30,Kapurthala,1.0,1.0,era_unreliable
2015-07-30,Ludhiana,1.0,1.0,era_unreliable
2015-07-30,Mansa,1.0,1.0,era_unreliable
2015-07-30,Moga,1.0,1.0,era_unreliable
2015-07-30,Muktsar,1.0,1.0,era_unreliable
2015-07-30,Nawanshahr,1.0,1.0,era_unreliable
2015-07-30,Patiala,1.0,1.0,era_unreliable
2015-07-30,Rupnagar,1.0,1.0,era_unreliable
2015-07-30,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-30,Sangrur,1.0,1.0,era_unreliable
2015-07-30,Tarn Taran,1.0,1.0,era_unreliable
2015-07-31,Amritsar,1.0,1.0,era_unreliable
2015-07-31,Barnala,1.0,1.0,era_unreliable
2015-07-31,Bathinda,1.0,1.0,era_unreliable
2015-07-31,Faridkot,1.0,1.0,era_unreliable
2015-07-31,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-07-31,Firozpur,1.0,1.0,era_unreliable
2015-07-31,Gurdaspur,1.0,1.0,era_unreliable
2015-07-31,Hoshiarpur,1.0,1.0,era_unreliable
2015-07-31,Jalandhar,1.0,1.0,era_unreliable
2015-07-31,Kapurthala,1.0,1.0,era_unreliable
2015-07-31,Ludhiana,1.0,1.0,era_unreliable
2015-07-31,Mansa,1.0,1.0,era_unreliable
2015-07-31,Moga,1.0,1.0,era_unreliable
2015-07-31,Muktsar,1.0,1.0,era_unreliable
2015-07-31,Nawanshahr,1.0,1.0,era_unreliable
2015-07-31,Patiala,1.0,1.0,era_unreliable
2015-07-31,Rupnagar,1.0,1.0,era_unreliable
2015-07-31,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2015-07-31,Sangrur,1.0,1.0,era_unreliable
2015-07-31,Tarn Taran,1.0,1.0,era_unreliable
2015-08-01,Amritsar,1.0,1.0,era_unreliable
2015-08-01,Barnala,1.0,1.0,era_unreliable
2015-08-01,Bathinda,1.0,1.0,era_unreliable
2015-08-01,Faridkot,1.0,1.0,era_unreliable
2015-08-01,Fatehgarh Sahib,1.0,1.0,era_unreliable
2015-08-01,Firozpur,1.0,1.0,era_unreliable
2015-08-01,Gurdaspur,1.0,1.0,era_unreliable
2015-08-01,Hoshiarpur,1.0,1.0,era_unreliable
2015-08-01,Jalandhar,1.0,1.0,era_unreliable
2015-08-01,Kapurthala,1.0,1.0,era_unreliable
2015-08-01,Ludhiana,1.0,1.0,era_unreliable
